gewest;drg_36;drg_beschrijving;mdc_36;soort_drg;klassieke_hospitalisatie;daghospitalisatie
Brussels Hoofdstedelijk Gewest;351;351 Andere diagnosen van musculoskeletaal stelsel en bindweefsel;08;Medisch;848;532
Brussels Hoofdstedelijk Gewest;361;361 Huidgreffe voor diagnosen van huid en subcutaan weefsel;09;Chirurgisch;362;844
Brussels Hoofdstedelijk Gewest;362;362 Mastectomie procedures;09;Chirurgisch;458;40
Brussels Hoofdstedelijk Gewest;363;363 Procedures op borst, behalve mastectomie;09;Chirurgisch;1 426;466
Brussels Hoofdstedelijk Gewest;364;364 Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;09;Chirurgisch;642;841
Brussels Hoofdstedelijk Gewest;380;380 Huidulcera;09;Medisch;111;< 5
Brussels Hoofdstedelijk Gewest;381;381 Majeure aandoeningen van huid;09;Medisch;63;49
Brussels Hoofdstedelijk Gewest;382;382 Maligne aandoeningen van mamma;09;Medisch;110;289
Brussels Hoofdstedelijk Gewest;383;383 Cellulitis en andere huidinfecties;09;Medisch;899;305
Brussels Hoofdstedelijk Gewest;384;384 Contusie, open wonde en andere traumata van huid en van subcutaan weefsel;09;Medisch;445;392
Brussels Hoofdstedelijk Gewest;385;385 Andere aandoeningen van huid, subcutaan weefsel en mamma;09;Medisch;404;1 834
Brussels Hoofdstedelijk Gewest;401;401 Procedures op bijnieren en hypofyse;10;Chirurgisch;31;0
Brussels Hoofdstedelijk Gewest;403;403 Procedures voor obesitas;10;Chirurgisch;1 129;< 5
Brussels Hoofdstedelijk Gewest;404;404 Procedures op schildklier, bijschildklieren en ductus thyreoglossus;10;Chirurgisch;568;7
Brussels Hoofdstedelijk Gewest;405;405 Andere procedures bij endocriene, nutritionele en metabole stoornissen;10;Chirurgisch;25;< 5
Brussels Hoofdstedelijk Gewest;420;420 Diabetes;10;Medisch;1 137;13
Brussels Hoofdstedelijk Gewest;421;421 Malnutritie, ¿'failure to thrive¿' en andere nutritionele stoornissen;10;Medisch;492;135
Brussels Hoofdstedelijk Gewest;422;422 Hypovolemie en gerelateerde electrolytenstoornissen;10;Medisch;254;< 5
Brussels Hoofdstedelijk Gewest;423;423 Congenitale afwijkingen van metabolisme;10;Medisch;49;35
Brussels Hoofdstedelijk Gewest;424;424 Andere endocriene stoornissen;10;Medisch;142;43
Brussels Hoofdstedelijk Gewest;425;425 Andere niet-hypovolemische elektrolytenstoornissen;10;Medisch;183;< 5
Brussels Hoofdstedelijk Gewest;426;426 Niet-hypovolemische stoornissen van natriumhuishouding;10;Medisch;353;< 5
Brussels Hoofdstedelijk Gewest;427;427 Schildklierstoornissen;10;Medisch;122;6
Brussels Hoofdstedelijk Gewest;440;440 Niertransplantatie;11;Chirurgisch;45;0
Brussels Hoofdstedelijk Gewest;441;441 Majeure procedures op blaas;11;Chirurgisch;65;0
Brussels Hoofdstedelijk Gewest;442;442 Procedures op nier en urinewegen voor maligne aandoening;11;Chirurgisch;155;< 5
Brussels Hoofdstedelijk Gewest;443;443 Procedures op nier en urinewegen voor niet maligne aandoening;11;Chirurgisch;510;265
Brussels Hoofdstedelijk Gewest;444;444 Procedure voor plaatsen van hulpmiddel voor toegangsweg voor nierdialyse et vaatherstel;11;Chirurgisch;120;23
Brussels Hoofdstedelijk Gewest;445;445 Andere procedures op blaas;11;Chirurgisch;122;48
Brussels Hoofdstedelijk Gewest;446;446 Transurethrale en urethrale procedures;11;Chirurgisch;1 017;527
Brussels Hoofdstedelijk Gewest;447;447 Andere procedures op nieren, urinewegen en gerelateerde procedures;11;Chirurgisch;35;5
Brussels Hoofdstedelijk Gewest;461;461 Maligne aandoening van nier en urinewegen;11;Medisch;135;290
Brussels Hoofdstedelijk Gewest;462;462 Nefritis en nefrose;11;Medisch;103;37
Brussels Hoofdstedelijk Gewest;463;463 Infecties van nier en urinewegen;11;Medisch;2 017;93
Brussels Hoofdstedelijk Gewest;465;465 Urinaire stenen en verworven bovenste urinewegobstructie;11;Medisch;710;1 457
Brussels Hoofdstedelijk Gewest;466;466 Dysfunctie, reactie op en compl. van urogenitaal hulpmiddel of procedure;11;Medisch;285;72
Brussels Hoofdstedelijk Gewest;468;468 Andere nier en urinewegen diagnosen, tekens en symptomen;11;Medisch;674;2 305
Brussels Hoofdstedelijk Gewest;469;469 Acuut niertrauma;11;Medisch;230;< 5
Brussels Hoofdstedelijk Gewest;470;470 Chronische nierziekte;11;Medisch;250;73
Brussels Hoofdstedelijk Gewest;480;480 Majeure procedures op mannelijk bekken;12;Chirurgisch;185;0
Brussels Hoofdstedelijk Gewest;482;482 Transurethrale prostatectomie;12;Chirurgisch;525;45
Brussels Hoofdstedelijk Gewest;483;483 Procedures op penis, testes en scrotum;12;Chirurgisch;366;669
Brussels Hoofdstedelijk Gewest;484;484 Andere procedures op mannelijk voortplantingsstelsel en gerelateerde procedures;12;Chirurgisch;203;22
Brussels Hoofdstedelijk Gewest;500;500 Maligne aandoening van mannelijk voortplantingsstelsel;12;Medisch;110;175
Brussels Hoofdstedelijk Gewest;501;501 Diagnosen van mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;376;4 147
Brussels Hoofdstedelijk Gewest;510;510 Evisceratie van bekken, radicale hysterectomie en andere radicale gyneco. procedures;13;Chirurgisch;60;0
Brussels Hoofdstedelijk Gewest;511;511 Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;13;Chirurgisch;80;6
Brussels Hoofdstedelijk Gewest;512;512 Procedures op uterus/adnexen voor maligne aandoening behalve van ovaria en adnexen;13;Chirurgisch;99;13
Brussels Hoofdstedelijk Gewest;513;513 Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;993;1 185
Brussels Hoofdstedelijk Gewest;514;514 Reconstructieve procedures op vrouwelijk voortplantingsstelsel;13;Chirurgisch;109;11
Brussels Hoofdstedelijk Gewest;517;517 Dilatatie en curettage voor niet-verloskundige diagnoses;13;Chirurgisch;29;386
Brussels Hoofdstedelijk Gewest;518;518 Andere procedures op vrouwelijk voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;131;164
Brussels Hoofdstedelijk Gewest;519;519 Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;606;285
Brussels Hoofdstedelijk Gewest;530;530 Maligne aandoening van vrouwelijk voortplantingsstelsel;13;Medisch;116;112
Brussels Hoofdstedelijk Gewest;531;531 Infecties van vrouwelijk voortplantingsstelsel;13;Medisch;62;22
Brussels Hoofdstedelijk Gewest;532;532 Menstruatiestoornissen en andere stoornissen van vrouwelijk voortplantingsstelsel;13;Medisch;144;848
Brussels Hoofdstedelijk Gewest;540;540 Bevalling met sectio caesarea;14;Chirurgisch;3 140;19
Brussels Hoofdstedelijk Gewest;541;541 Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;468;8
Brussels Hoofdstedelijk Gewest;542;542 Vaginale bevalling met gecompl. procedures behalve sterilisatie en/of dilatatie en curettage;14;Chirurgisch;318;0
Brussels Hoofdstedelijk Gewest;544;544 Dilatatie en curettage, curettage via aspiratie of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;172;711
Brussels Hoofdstedelijk Gewest;545;545 Procedure voor ectopische zwangerschap;14;Chirurgisch;168;10
Brussels Hoofdstedelijk Gewest;546;546 Andere operatiezaal procedures voor verloskundige diagnoses behalve bevalling;14;Chirurgisch;63;67
Brussels Hoofdstedelijk Gewest;560;560 Vaginale bevalling;14;Medisch;11 873;207
Brussels Hoofdstedelijk Gewest;561;561 Diagnosen in postpartum en post abortus, zonder procedure;14;Medisch;197;15
Brussels Hoofdstedelijk Gewest;563;563 Vroegtijdige arbeid;14;Medisch;275;< 5
Brussels Hoofdstedelijk Gewest;564;564 Abortus, zonder dilatatie en curettage, curettagevia aspiratie of hysterotomie;14;Medisch;116;39
Brussels Hoofdstedelijk Gewest;565;565 Valse arbeid;14;Medisch;84;< 5
Brussels Hoofdstedelijk Gewest;566;566 Andere diagnosen in antepartum;14;Medisch;1 424;326
Brussels Hoofdstedelijk Gewest;580;580 Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;15;Medisch;38;0
Brussels Hoofdstedelijk Gewest;581;581 Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;15;Medisch;6;0
Brussels Hoofdstedelijk Gewest;583;583 Pasgeborene, met ECMO;15;Chirurgisch;< 5;0
Brussels Hoofdstedelijk Gewest;588;588 Pasgeborene, geboortegewicht < 1500g, met majeure procedure;15;Chirurgisch;12;0
Brussels Hoofdstedelijk Gewest;589;589 Pasgeborene, geboortegewicht < 500g, of geboortegew. 500-999g en zw.duur < 24 weken, of geboortegew. 500-749g met majeure anomalie of zonder levensreddende interventie;15;Medisch;< 5;0
Brussels Hoofdstedelijk Gewest;591;591 Pasgeborene, geboortegewicht 500-749g zonder majeure procedure;15;Medisch;14;0
Brussels Hoofdstedelijk Gewest;593;593 Pasgeborene, geboortegewicht 750 - 999g zonder majeure procedure;15;Medisch;31;0
Brussels Hoofdstedelijk Gewest;602;602 Pasgeborene, geboortegewicht 1000-1249g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;26;0
Brussels Hoofdstedelijk Gewest;603;603 Pasgeborene, geboortegewicht 1000-1249g met of zonder andere significante aandoening;15;Medisch;7;0
Brussels Hoofdstedelijk Gewest;607;607 Pasgeborene, geboortegewicht 1250-1499g met resp. distr. syndr./andere maj. resp. anom. of maj. anom.;15;Medisch;46;0
Brussels Hoofdstedelijk Gewest;608;608 Pasgeborene, geboortegewicht 1250-1499g met of zonder andere significante aandoening;15;Medisch;18;0
Brussels Hoofdstedelijk Gewest;609;609 Pasgeborene, geboortegewicht 1500-2499g met majeure procedure;15;Chirurgisch;< 5;0
Brussels Hoofdstedelijk Gewest;611;611 Pasgeborene, geboortegewicht 1500-1999g met majeure anomalie;15;Medisch;16;0
Brussels Hoofdstedelijk Gewest;612;612 Pasgeborene, geboortegewicht 1500-1999g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;55;0
Brussels Hoofdstedelijk Gewest;613;613 Pasgeborene, geboortegewicht 1500-1999g met congenitale of perinatale infecties;15;Medisch;8;0
Brussels Hoofdstedelijk Gewest;614;614 Pasgeborene, geboortegewicht : 1500-1999g met of zonder andere significante aandoening;15;Medisch;56;0
Brussels Hoofdstedelijk Gewest;621;621 Pasgeborene, geboortegewicht 2000-2499g met majeure anomalie;15;Medisch;15;0
Brussels Hoofdstedelijk Gewest;622;622 Pasgeborene, geboortegewicht 2000-2499g met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;49;0
Brussels Hoofdstedelijk Gewest;623;623 Pasgeborene, geboortegewicht 2000-2499g met congenitale of perinatale infecties;15;Medisch;20;0
Brussels Hoofdstedelijk Gewest;625;625 Pasgeborene, geboortegewicht 2000-2499g, hier geboren, met andere significante aandoening;15;Medisch;35;0
Brussels Hoofdstedelijk Gewest;626;626 Pasgeborene, geboortegewicht 2000-2499g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;89;0
Brussels Hoofdstedelijk Gewest;630;630 Pasgeborene, geboortegewicht > 2499g met majeure cardiovasculaire procedures;15;Chirurgisch;12;0
Brussels Hoofdstedelijk Gewest;631;631 Pasgeborene, geboortegewicht > 2499g met andere majeure procedure;15;Chirurgisch;13;0
Brussels Hoofdstedelijk Gewest;633;633 Pasgeborene, geboortegewicht > 2499g met majeure anomalie;15;Medisch;79;0
Brussels Hoofdstedelijk Gewest;634;634 Pasgeborene, geboortegewicht > 2499g  met resp. distr. syndr./ andere maj. resp. aandoening;15;Medisch;107;0
Brussels Hoofdstedelijk Gewest;636;636 Pasgeborene, geboortegewicht > 2499g met congenitale of perinatale infecties;15;Medisch;82;0
Brussels Hoofdstedelijk Gewest;639;639 Pasgeborene, geboortegewicht > 2499g hier geboren, met andere significante aandoening;15;Medisch;93;0
Brussels Hoofdstedelijk Gewest;640;640 Pasgeborene, geboortegewicht > 2499g normale pasgeborene of met andere problemen;15;Medisch;344;< 5
Brussels Hoofdstedelijk Gewest;650;650 Splenectomie;16;Chirurgisch;10;< 5
Brussels Hoofdstedelijk Gewest;651;651 Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;55;44
Brussels Hoofdstedelijk Gewest;660;660 Majeure hemato/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;304;313
Brussels Hoofdstedelijk Gewest;661;661 Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;105;216
Brussels Hoofdstedelijk Gewest;662;662 Crisis van sikkelcelanemie;16;Medisch;305;53
Brussels Hoofdstedelijk Gewest;663;663 Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;891;2 151
Brussels Hoofdstedelijk Gewest;680;680 Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;71;7
Brussels Hoofdstedelijk Gewest;681;681 Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;233;77
Brussels Hoofdstedelijk Gewest;690;690 Acute leukemie;17;Medisch;102;476
Brussels Hoofdstedelijk Gewest;691;691 Lymfoom, myeloom en niet-acute leukemie;17;Medisch;266;579
Brussels Hoofdstedelijk Gewest;692;692 Radiotherapie;17;Medisch;68;8
Brussels Hoofdstedelijk Gewest;694;694 Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;175;998
Brussels Hoofdstedelijk Gewest;695;695 Chemotherapie voor acute leukemie;17;Medisch;142;1 158
Brussels Hoofdstedelijk Gewest;696;696 Andere chemotherapie;17;Medisch;1 603;34 080
Brussels Hoofdstedelijk Gewest;710;710 Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;136;16
Brussels Hoofdstedelijk Gewest;711;711 Postoperatieve, posttraumatische en andere infecties van hulpmiddel met operatiezaal procedures;18;Chirurgisch;147;12
Brussels Hoofdstedelijk Gewest;720;720 Septicemie en gedissimineerde infecties;18;Medisch;849;6
Brussels Hoofdstedelijk Gewest;721;721 Postoperatieve, posttraumatische en andere infecties van hulpmiddel;18;Medisch;313;25
Brussels Hoofdstedelijk Gewest;722;722 Koorts;18;Medisch;278;< 5
Brussels Hoofdstedelijk Gewest;723;723 Virale ziekte;18;Medisch;486;7
Brussels Hoofdstedelijk Gewest;724;724 Andere infectieuze en parasitaire ziekten;18;Medisch;313;32
Brussels Hoofdstedelijk Gewest;740;740 Diagnose van mentale ziekte met operatiezaal procedure;19;Chirurgisch;50;8
Brussels Hoofdstedelijk Gewest;750;750 Schizofrenie;19;Medisch;82;0
Brussels Hoofdstedelijk Gewest;751;751 Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;359;< 5
Brussels Hoofdstedelijk Gewest;752;752 Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;37;0
Brussels Hoofdstedelijk Gewest;753;753 Bipolaire stoornissen;19;Medisch;146;< 5
Brussels Hoofdstedelijk Gewest;754;754 Depressie, behalve majeure depressieve stoornis;19;Medisch;95;0
Brussels Hoofdstedelijk Gewest;755;755 Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;74;< 5
Brussels Hoofdstedelijk Gewest;756;756 Toestanden van acute angst en delirium;19;Medisch;258;< 5
Brussels Hoofdstedelijk Gewest;757;757 Organische stoornissen van geestelijke gezondheid;19;Medisch;125;43
Brussels Hoofdstedelijk Gewest;758;758 Gedragsstoornissen;19;Medisch;54;5
Brussels Hoofdstedelijk Gewest;759;759 Eetstoornissen;19;Medisch;34;0
Brussels Hoofdstedelijk Gewest;760;760 Andere stoornissen van mentale gezondheid;19;Medisch;356;64
Brussels Hoofdstedelijk Gewest;770;770 Misbruik en afhankelijkheid van alcohol en drugs, ontslag tegen medisch advies;20;Medisch;63;< 5
Brussels Hoofdstedelijk Gewest;772;772 Afhankelijkheid van alcohol en drugs met revalidatie of revalidatie-/detoxificatietherapie;20;Medisch;241;0
Brussels Hoofdstedelijk Gewest;773;773 Misbruik en afhankelijkheid van opiaten;20;Medisch;32;< 5
Brussels Hoofdstedelijk Gewest;774;774 Misbruik en afhankelijkheid van cocaïne;20;Medisch;46;< 5
Brussels Hoofdstedelijk Gewest;775;775 Misbruik en afhankelijkheid van alcohol;20;Medisch;533;6
Brussels Hoofdstedelijk Gewest;776;776 Misbruik en afhankelijkheid van andere drugs;20;Medisch;81;< 5
Brussels Hoofdstedelijk Gewest;792;792 Extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;75;13
Brussels Hoofdstedelijk Gewest;793;793 Matig extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;187;62
Brussels Hoofdstedelijk Gewest;794;794 Niet extensieve operatiezaal procedures voor andere complicaties van behandeling;21;Chirurgisch;69;55
Brussels Hoofdstedelijk Gewest;810;810 Hemorragie of hematoom door complicatie;21;Medisch;120;11
Brussels Hoofdstedelijk Gewest;811;811 Allergische reacties;21;Medisch;114;< 5
Brussels Hoofdstedelijk Gewest;812;812 Vergiftiging door geneesmiddellen;21;Medisch;435;6
Brussels Hoofdstedelijk Gewest;813;813 Andere complicaties van behandeling;21;Medisch;292;95
Brussels Hoofdstedelijk Gewest;815;815 Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;268;10
Brussels Hoofdstedelijk Gewest;816;816 Toxische effecten van niet-medische substanties;21;Medisch;120;< 5
Brussels Hoofdstedelijk Gewest;817;817 Overdosis;21;Medisch;352;< 5
Brussels Hoofdstedelijk Gewest;841;841 Extensieve derdegraadsbrandwonden met huidgreffe;22;Chirurgisch;< 5;0
Brussels Hoofdstedelijk Gewest;842;842 Brandwonden met huidgreffe behalve extensieve derdegraadsbrandwonden;22;Chirurgisch;6;< 5
Brussels Hoofdstedelijk Gewest;843;843 Extensieve derde graad of ¿'full thickness¿' brandwonden zonder huidgreffe;22;Medisch;< 5;0
Brussels Hoofdstedelijk Gewest;844;844 ¿'Partial thickness¿' brandwonden zonder huidgreffe;22;Medisch;40;< 5
Brussels Hoofdstedelijk Gewest;850;850 Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;551;4 032
Brussels Hoofdstedelijk Gewest;860;860 Revalidatie;23;Medisch;2 240;0
Brussels Hoofdstedelijk Gewest;861;861 Tekens, symptomen en andere factoren met invloed op gezondheidstoestand;23;Medisch;2 241;8 039
Brussels Hoofdstedelijk Gewest;862;862 Andere nazorg en convalescentie;23;Medisch;1 729;3 052
Brussels Hoofdstedelijk Gewest;863;863 Neonatale nazorg;23;Medisch;55;< 5
Brussels Hoofdstedelijk Gewest;890;890 HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;49;< 5
Brussels Hoofdstedelijk Gewest;892;892 HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;79;< 5
Brussels Hoofdstedelijk Gewest;893;893 HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;19;0
Brussels Hoofdstedelijk Gewest;894;894 HIV met één significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;63;13
Brussels Hoofdstedelijk Gewest;910;910 Craniotomie voor multipele significante traumata;25;Chirurgisch;9;0
Brussels Hoofdstedelijk Gewest;911;911 Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;15;0
Brussels Hoofdstedelijk Gewest;912;912 Musculoskeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;72;0
Brussels Hoofdstedelijk Gewest;930;930 Multipele significante traumata zonder operatiezaal procedures;25;Medisch;66;6
Brussels Hoofdstedelijk Gewest;950;950 Extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;302;121
Brussels Hoofdstedelijk Gewest;951;951 Matig uitgebreide procedure zonder verband met hoofddiagnose;00;Chirurgisch;360;161
Brussels Hoofdstedelijk Gewest;952;952 Niet-extensieve procedure zonder verband met hoofddiagnose;00;Chirurgisch;201;161
Brussels Hoofdstedelijk Gewest;956;956 Niet te groeperen verblijf;00;Andere;11;9
Brussels Hoofdstedelijk Gewest;MMM;MMM Daghospitalisatie;SS;Andere;0;45
Buitenlands verblijf;001;001 Lever- en/of darmtransplantatie;PP;Chirurgisch;25;0
Buitenlands verblijf;002;002 Hart- en/of longtransplantatie;PP;Chirurgisch;5;0
Buitenlands verblijf;004;004 ECMO of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;32;0
Buitenlands verblijf;005;005 Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;20;0
Buitenlands verblijf;007;007 Allogene beenmergtransplantatie;PP;Chirurgisch;8;0
Buitenlands verblijf;008;008 Autologe beenmergtransplantatie;PP;Chirurgisch;14;0
Buitenlands verblijf;009;009 Extracorporele membraanoxygenatie (ECMO);PP;Chirurgisch;< 5;0
Buitenlands verblijf;010;010 Hoofdtrauma met diepe coma;PP;Medisch;< 5;0
Buitenlands verblijf;020;020 Craniotomie voor trauma;01;Chirurgisch;28;< 5
Buitenlands verblijf;021;021 Craniotomie behalve voor trauma;01;Chirurgisch;130;0
Buitenlands verblijf;022;022 Procedures op ventriculaire shunt;01;Chirurgisch;6;0
Buitenlands verblijf;023;023 Spinale procedures;01;Chirurgisch;35;< 5
Buitenlands verblijf;024;024 Extracraniële vasculaire procedures;01;Chirurgisch;79;< 5
Buitenlands verblijf;026;026 Andere procedures op zenuwstelsel en gerelateerde procedures;01;Chirurgisch;87;308
Buitenlands verblijf;040;040 Spinale stoornissen en letsels;01;Medisch;9;0
Buitenlands verblijf;041;041 Maligne aandoening van zenuwstelsel;01;Medisch;44;27
Buitenlands verblijf;042;042 Degeneratieve stoornissen van zenuwstelsel met uitzondering van multipele sclerose;01;Medisch;83;5
Buitenlands verblijf;043;043 Multipele sclerose en andere demyeliniserende ziekten;01;Medisch;47;5
Buitenlands verblijf;044;044 Intracraniële hemorragie;01;Medisch;39;0
Buitenlands verblijf;045;045 CVA en precerebrale occlusie met infarct;01;Medisch;170;0
Buitenlands verblijf;046;046 Niet gespecifieerde CVA en precerebrale occlusie zonder infarct;01;Medisch;14;< 5
Buitenlands verblijf;047;047 Transitoire cerebrale ischemie (TIA);01;Medisch;52;< 5
Buitenlands verblijf;048;048 Stoornissen van perifere, craniale en autonome zenuwen;01;Medisch;33;18
Buitenlands verblijf;049;049 Bacteriële en tuberculeuze infecties van zenuwstelsel;01;Medisch;9;0
Buitenlands verblijf;050;050 Niet bacteriële infecties van zenuwstelsel behalve virale meningitis;01;Medisch;15;0
Buitenlands verblijf;051;051 Virale meningitis;01;Medisch;< 5;0
Buitenlands verblijf;052;052 Wijziging in bewustzijn;01;Medisch;22;< 5
Buitenlands verblijf;053;053 Epileptisch insult;01;Medisch;238;< 5
Buitenlands verblijf;054;054 Migraine en andere hoofdpijn;01;Medisch;56;< 5
Buitenlands verblijf;055;055 Hoofdtrauma met coma > 1 uur of met hemorragie;01;Medisch;80;0
Buitenlands verblijf;056;056 Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;01;Medisch;< 5;0
Buitenlands verblijf;057;057 Hersenschud., gesl. schedelbreuk niet aanders gespec., niet gecompl. intracran. letsel, coma < 1u of geen coma;01;Medisch;105;< 5
Buitenlands verblijf;058;058 Andere stoornissen van zenuwstelsel;01;Medisch;171;28
Buitenlands verblijf;059;059 Anoxische en andere ernstige hersenschade;01;Medisch;< 5;0
Buitenlands verblijf;073;073 Procedures op oog en orbita;02;Chirurgisch;179;1 501
Buitenlands verblijf;082;082 Ooginfecties en andere stoornissen van oog;02;Medisch;48;44
Buitenlands verblijf;089;089 Majeure procedures op aangezichts- en schedelbeenderen;03;Chirurgisch;34;151
Buitenlands verblijf;091;091 Andere majeure procedures op hoofd en hals;03;Chirurgisch;21;12
Buitenlands verblijf;092;092 Procedures op aangezichtsbeenderen, behalve maj. proc. op aangezichts-/schedelbeenderen;03;Chirurgisch;93;138
Buitenlands verblijf;095;095 Palatoplastie en herstel van hazenlip;03;Chirurgisch;5;< 5
Buitenlands verblijf;097;097 Procedures op tonsillen en adenoïden;03;Chirurgisch;49;208
Buitenlands verblijf;098;098 Andere procedures op oren, neus, mond en keel;03;Chirurgisch;224;389
Buitenlands verblijf;110;110 Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;03;Medisch;30;56
Buitenlands verblijf;111;111 Vertigo en andere labyrinthstoornissen;03;Medisch;46;5
Buitenlands verblijf;113;113 Infecties bovenste luchtwegen;03;Medisch;156;22
Buitenlands verblijf;114;114 Dentale en orale ziekten en aandoeningen;03;Medisch;24;532
Buitenlands verblijf;115;115 Andere diagnoses van oren, neus, mond, keel en schedel/aangezicht;03;Medisch;550;145
Buitenlands verblijf;120;120 Majeure thoracale en respiratoire procedures;04;Chirurgisch;31;0
Buitenlands verblijf;121;121 Andere respiratoire en thoracale procedures;04;Chirurgisch;100;12
Buitenlands verblijf;130;130 Diagnose van respiratoire stelsel met kunstmatige beademing 96+uur;04;Medisch;48;0
Buitenlands verblijf;131;131 Mucoviscidose (cystic fibrosis) - longziekte;04;Medisch;< 5;0
Buitenlands verblijf;132;132 Bronchopulmonale dysplasie en andere chron. resp. ziekten ontstaan in perinatale periode;04;Medisch;< 5;0
Buitenlands verblijf;133;133 Respiratoire insufficiëntie;04;Medisch;73;0
Buitenlands verblijf;134;134 Longembolie;04;Medisch;75;0
Buitenlands verblijf;135;135 Majeur thoracaal en respiratoir trauma;04;Medisch;88;< 5
Buitenlands verblijf;136;136 Maligne respiratoire aandoening;04;Medisch;82;51
Buitenlands verblijf;137;137 Majeure respiratoire infecties en inflammaties;04;Medisch;79;5
Buitenlands verblijf;138;138 Bronchiolitis en RSV pneumonie;04;Medisch;131;0
Buitenlands verblijf;139;139 Andere pneumonie;04;Medisch;556;< 5
Buitenlands verblijf;140;140 Chronische obstructieve longaandoening;04;Medisch;122;< 5
Buitenlands verblijf;141;141 Astma;04;Medisch;69;< 5
Buitenlands verblijf;142;142 Interstitiële en alveolaire longziekte;04;Medisch;33;6
Buitenlands verblijf;143;143 Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;04;Medisch;85;10
Buitenlands verblijf;144;144 Respiratoire tekens, symptomen en mineure diagnosen;04;Medisch;112;32
Buitenlands verblijf;145;145 Acute bronchitis en gerelateerde symptomen;04;Medisch;75;< 5
Buitenlands verblijf;160;160 Majeur cardiothoracaal herstel van hartanomalie;05;Chirurgisch;26;0
Buitenlands verblijf;161;161 Implantatie van hartdefibrillator en hartassistentiesyteem;05;Chirurgisch;45;< 5
Buitenlands verblijf;162;162 Procedures op hartkleppen met AMI of complexe hoofddiagnose;05;Chirurgisch;24;0
Buitenlands verblijf;163;163 Procedures op hartkleppen zonder AMI of complexe hoofddiagnose;05;Chirurgisch;182;0
Buitenlands verblijf;165;165 Coronaire overbrugging met AMI of complexe hoofddiagnose;05;Chirurgisch;27;0
Buitenlands verblijf;166;166 Coronaire overbrugging zonder AMI of complexe hoofddiagnose;05;Chirurgisch;154;0
Buitenlands verblijf;167;167 Andere cardiothoracale procedures en thoracovasculaire procedures;05;Chirurgisch;61;< 5
Buitenlands verblijf;169;169 Majeure abdominale vasculaire procedures;05;Chirurgisch;35;0
Buitenlands verblijf;170;170 Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;05;Chirurgisch;< 5;0
Buitenlands verblijf;171;171 Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;05;Chirurgisch;54;< 5
Buitenlands verblijf;174;174 Percutane coronaire procedures met AMI;05;Chirurgisch;196;19
Buitenlands verblijf;175;175 Percutane coronaire procedures zonder AMI;05;Chirurgisch;516;60
