gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Brussels Hoofdstedelijk Gewest;484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;12;Chirurgisch;166;12
Brussels Hoofdstedelijk Gewest;500;Maligne aandoening van het mannelijk voortplantingsstelsel;12;Medisch;139;105
Brussels Hoofdstedelijk Gewest;501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;460;3.802
Brussels Hoofdstedelijk Gewest;510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;13;Chirurgisch;74;0
Brussels Hoofdstedelijk Gewest;511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;13;Chirurgisch;66;7
Brussels Hoofdstedelijk Gewest;512;Procedures op uterus/adnexen voor maligne aandoening behalve ovaria en adnexen;13;Chirurgisch;83;9
Brussels Hoofdstedelijk Gewest;513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;1.123;1.018
Brussels Hoofdstedelijk Gewest;514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;13;Chirurgisch;244;27
Brussels Hoofdstedelijk Gewest;517;Dilatatie en curettage voor niet-verloskundige diagnosen;13;Chirurgisch;40;602
Brussels Hoofdstedelijk Gewest;518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;137;327
Brussels Hoofdstedelijk Gewest;519;Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;564;196
Brussels Hoofdstedelijk Gewest;530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;13;Medisch;146;89
Brussels Hoofdstedelijk Gewest;531;Infecties van het vrouwelijke voortplantingsstelsel;13;Medisch;104;23
Brussels Hoofdstedelijk Gewest;532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;13;Medisch;171;960
Brussels Hoofdstedelijk Gewest;540;Bevalling met sectio caesarea;14;Chirurgisch;3.413;< 5
Brussels Hoofdstedelijk Gewest;541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;349;< 5
Brussels Hoofdstedelijk Gewest;542;Vaginale bevalling met gecompliceerde procedures behalve sterilisatie en/of dilatatie en curettage;14;Chirurgisch;256;0
Brussels Hoofdstedelijk Gewest;544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;241;1.123
Brussels Hoofdstedelijk Gewest;545;Procedure voor ectopische zwangerschap;14;Chirurgisch;181;13
Brussels Hoofdstedelijk Gewest;546;Andere operatiezaal procedures voor verloskundige diagnosen behalve bevalling;14;Chirurgisch;77;73
Brussels Hoofdstedelijk Gewest;560;Vaginale bevalling;14;Medisch;13.983;172
Brussels Hoofdstedelijk Gewest;561;Diagnosen in het postpartum en post abortus, zonder ingrepen;14;Medisch;268;12
Brussels Hoofdstedelijk Gewest;563;Vroegtijdige arbeid;14;Medisch;461;< 5
Brussels Hoofdstedelijk Gewest;564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;14;Medisch;134;23
Brussels Hoofdstedelijk Gewest;565;Valse arbeid;14;Medisch;117;6
Brussels Hoofdstedelijk Gewest;566;Andere diagnosen in het antepartum;14;Medisch;1.371;400
Brussels Hoofdstedelijk Gewest;580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;15;Medisch;< 5;0
Brussels Hoofdstedelijk Gewest;581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;15;Medisch;< 5;0
Brussels Hoofdstedelijk Gewest;583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);15;Chirurgisch;< 5;0
Brussels Hoofdstedelijk Gewest;588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;15;Chirurgisch;7;0
Brussels Hoofdstedelijk Gewest;589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;15;Medisch;9;0
Brussels Hoofdstedelijk Gewest;591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;15;Medisch;26;0
Brussels Hoofdstedelijk Gewest;593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;15;Medisch;40;0
Brussels Hoofdstedelijk Gewest;602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;15;Medisch;38;0
Brussels Hoofdstedelijk Gewest;603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;15;Medisch;7;0
Brussels Hoofdstedelijk Gewest;607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;15;Medisch;60;0
Brussels Hoofdstedelijk Gewest;608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;15;Medisch;17;0
Brussels Hoofdstedelijk Gewest;609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;15;Chirurgisch;7;0
Brussels Hoofdstedelijk Gewest;611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;15;Medisch;11;0
Brussels Hoofdstedelijk Gewest;612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;62;0
Brussels Hoofdstedelijk Gewest;613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;15;Medisch;9;0
Brussels Hoofdstedelijk Gewest;614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;15;Medisch;61;0
Brussels Hoofdstedelijk Gewest;621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;15;Medisch;12;0
Brussels Hoofdstedelijk Gewest;622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;39;0
Brussels Hoofdstedelijk Gewest;623;Pasgeborene, geboortegewicht 2 000-2 499 g met congenitale of perinatale infectie;15;Medisch;16;0
Brussels Hoofdstedelijk Gewest;625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;15;Medisch;49;0
Brussels Hoofdstedelijk Gewest;626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;58;0
Brussels Hoofdstedelijk Gewest;630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;15;Chirurgisch;11;0
Brussels Hoofdstedelijk Gewest;631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;15;Chirurgisch;25;0
Brussels Hoofdstedelijk Gewest;633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;15;Medisch;74;0
Brussels Hoofdstedelijk Gewest;634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;135;0
Brussels Hoofdstedelijk Gewest;636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;15;Medisch;49;0
Brussels Hoofdstedelijk Gewest;639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;15;Medisch;121;0
Brussels Hoofdstedelijk Gewest;640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;15;Medisch;349;< 5
Brussels Hoofdstedelijk Gewest;650;Splenectomie;16;Chirurgisch;10;0
Brussels Hoofdstedelijk Gewest;651;Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;95;51
Brussels Hoofdstedelijk Gewest;660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;392;174
Brussels Hoofdstedelijk Gewest;661;Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;139;249
Brussels Hoofdstedelijk Gewest;662;Crisis van sikkelcelanemie;16;Medisch;208;47
Brussels Hoofdstedelijk Gewest;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;1.020;1.835
Brussels Hoofdstedelijk Gewest;680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;58;8
Brussels Hoofdstedelijk Gewest;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;325;86
Brussels Hoofdstedelijk Gewest;690;Acute leukemie;17;Medisch;107;242
Brussels Hoofdstedelijk Gewest;691;Lymfoom, myeloom en niet-acute leukemie;17;Medisch;376;498
Brussels Hoofdstedelijk Gewest;692;Radiotherapie;17;Medisch;71;9
Brussels Hoofdstedelijk Gewest;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;253;1.064
Brussels Hoofdstedelijk Gewest;695;Chemotherapie voor acute leukemie;17;Medisch;123;741
Brussels Hoofdstedelijk Gewest;696;Andere chemotherapie;17;Medisch;1.805;26.697
Brussels Hoofdstedelijk Gewest;710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;225;< 5
Brussels Hoofdstedelijk Gewest;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;174;16
Brussels Hoofdstedelijk Gewest;720;Septicemie en gedissemineerde infecties;18;Medisch;998;< 5
Brussels Hoofdstedelijk Gewest;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;291;11
Brussels Hoofdstedelijk Gewest;722;Koorts;18;Medisch;368;< 5
Brussels Hoofdstedelijk Gewest;723;Virale ziekte;18;Medisch;674;< 5
Brussels Hoofdstedelijk Gewest;724;Andere infectieuze en parasitaire ziekten;18;Medisch;330;17
Brussels Hoofdstedelijk Gewest;740;Diagnosen van mentale ziekte met operatiezaal procedures;19;Chirurgisch;72;10
Brussels Hoofdstedelijk Gewest;750;Schizofrenie;19;Medisch;232;0
Brussels Hoofdstedelijk Gewest;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;464;< 5
Brussels Hoofdstedelijk Gewest;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;51;0
Brussels Hoofdstedelijk Gewest;753;Bipolaire stoornissen;19;Medisch;255;< 5
Brussels Hoofdstedelijk Gewest;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;244;0
Brussels Hoofdstedelijk Gewest;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;147;< 5
Brussels Hoofdstedelijk Gewest;756;Acute angst en delirante toestanden;19;Medisch;436;< 5
Brussels Hoofdstedelijk Gewest;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;522;15
Brussels Hoofdstedelijk Gewest;758;Gedragsstoornissen;19;Medisch;41;< 5
Brussels Hoofdstedelijk Gewest;759;Eetstoornissen;19;Medisch;18;0
Brussels Hoofdstedelijk Gewest;760;Andere stoornissen van de mentale gezondheid;19;Medisch;405;68
Brussels Hoofdstedelijk Gewest;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;58;0
Brussels Hoofdstedelijk Gewest;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;246;0
Brussels Hoofdstedelijk Gewest;773;Misbruik van en verslaving aan opiaten;20;Medisch;55;0
Brussels Hoofdstedelijk Gewest;774;Misbruik van en verslaving aan cocaine;20;Medisch;52;0
Brussels Hoofdstedelijk Gewest;775;Misbruik van en verslaving aan alcohol;20;Medisch;645;6
Brussels Hoofdstedelijk Gewest;776;Misbruik van en verslaving aan andere drugs;20;Medisch;92;0
Brussels Hoofdstedelijk Gewest;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;303;88
Brussels Hoofdstedelijk Gewest;811;Allergische reacties;21;Medisch;134;< 5
Brussels Hoofdstedelijk Gewest;812;Vergiftiging door geneesmiddellen;21;Medisch;990;< 5
Brussels Hoofdstedelijk Gewest;813;Andere complicaties van de behandeling;21;Medisch;335;67
Brussels Hoofdstedelijk Gewest;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;357;< 5
Brussels Hoofdstedelijk Gewest;816;Toxische effecten van niet-medische substanties;21;Medisch;174;0
Brussels Hoofdstedelijk Gewest;842;Brandwonden met huidgreffe behalve extensieve derde graad brandwonden;22;Chirurgisch;0;< 5
Brussels Hoofdstedelijk Gewest;844;“Partial thickness” brandwonden zonder huidgreffe;22;Medisch;36;< 5
Brussels Hoofdstedelijk Gewest;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;854;3.918
Brussels Hoofdstedelijk Gewest;860;Revalidatie;23;Medisch;2.808;< 5
Brussels Hoofdstedelijk Gewest;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;3.084;8.162
Brussels Hoofdstedelijk Gewest;862;Andere nazorg en convalescentie;23;Medisch;1.962;3.163
Brussels Hoofdstedelijk Gewest;863;Neonatale nazorg;23;Medisch;61;0
Brussels Hoofdstedelijk Gewest;890;HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;56;0
Brussels Hoofdstedelijk Gewest;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;87;76
Brussels Hoofdstedelijk Gewest;893;HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;14;0
Brussels Hoofdstedelijk Gewest;894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;74;20
Brussels Hoofdstedelijk Gewest;910;Craniotomie voor multipele significante traumata;25;Chirurgisch;13;0
Brussels Hoofdstedelijk Gewest;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;16;0
Brussels Hoofdstedelijk Gewest;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;94;0
Brussels Hoofdstedelijk Gewest;930;Multipele significante traumata zonder operatiezaal procedures;25;Medisch;90;0
Brussels Hoofdstedelijk Gewest;950;Extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;375;130
Brussels Hoofdstedelijk Gewest;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;1.148;215
Brussels Hoofdstedelijk Gewest;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;389;209
Brussels Hoofdstedelijk Gewest;955;Hoofddiagnose niet geldig als ontslagdiagnose;0;Andere;< 5;6
Brussels Hoofdstedelijk Gewest;956;Niet te groeperen verblijven;0;Andere;24;7
Brussels Hoofdstedelijk Gewest;MMM;Daghospitalisatie;SS;Andere;0;38
Buitenlands verblijf;1;Lever- en/of darmtransplantatie;PP;Chirurgisch;43;0
Buitenlands verblijf;2;Hart- en/of longtransplantatie;PP;Chirurgisch;5;0
Buitenlands verblijf;3;Beenmergtransplantatie;PP;Chirurgisch;39;0
Buitenlands verblijf;4;Extracorporele membraanoxygenatie of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;76;0
Buitenlands verblijf;5;Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;10;0
Buitenlands verblijf;6;Pancreastransplantatie;PP;Chirurgisch;< 5;0
Buitenlands verblijf;20;Craniotomie voor trauma;1;Chirurgisch;36;0
Buitenlands verblijf;21;Craniotomie behalve voor trauma;1;Chirurgisch;238;< 5
Buitenlands verblijf;22;Procedures op een ventriculaire shunt;1;Chirurgisch;22;0
Buitenlands verblijf;23;Spinale procedures;1;Chirurgisch;53;< 5
Buitenlands verblijf;24;Extracraniale vasculaire procedures;1;Chirurgisch;124;< 5
Buitenlands verblijf;26;Andere procedures op het zenuwstelsel en gerelateerde procedures;1;Chirurgisch;90;366
Buitenlands verblijf;40;Spinale stoornissen en letsels;1;Medisch;13;< 5
Buitenlands verblijf;41;Maligniteit van het zenuwstelsel;1;Medisch;54;7
Buitenlands verblijf;42;Degeneratieve stoornissen van het zenuwstelsel met uitzondering van multipele sclerose;1;Medisch;103;0
Buitenlands verblijf;43;Multipele sclerose en andere demyeliniserende ziekten;1;Medisch;67;0
Buitenlands verblijf;44;Intracraniële hemorragie;1;Medisch;64;< 5
Buitenlands verblijf;45;CVA en precerebrale occlusie met infarct;1;Medisch;138;0
Buitenlands verblijf;46;Niet specifieke CVA en precerebrale occlusie zonder infarct;1;Medisch;9;0
Buitenlands verblijf;47;Transitoire cerebrale ischemie (TIA);1;Medisch;68;< 5
Buitenlands verblijf;48;Stoornissen van de perifere, craniale en autonome zenuwen;1;Medisch;77;57
Buitenlands verblijf;49;Bacteriële en tuberculeuze infecties van het zenuwstelsel;1;Medisch;13;0
Buitenlands verblijf;50;Niet bacteriële infecties van het zenuwstelsel behalve virale meningitis;1;Medisch;11;0
Buitenlands verblijf;51;Virale meningitis;1;Medisch;11;0
Buitenlands verblijf;52;Niet-traumatische stupor en coma;1;Medisch;67;< 5
Buitenlands verblijf;53;Epileptisch insult;1;Medisch;347;< 5
Buitenlands verblijf;54;Migraine en andere hoofdpijn;1;Medisch;68;< 5
Buitenlands verblijf;55;Hoofdtrauma met coma > 1 uur of met hemorragie;1;Medisch;98;< 5
Buitenlands verblijf;56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;1;Medisch;12;0
Buitenlands verblijf;57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;1;Medisch;213;< 5
Buitenlands verblijf;58;Andere stoornissen van het zenuwstelsel;1;Medisch;242;34
Buitenlands verblijf;70;Procedures op de orbita;2;Chirurgisch;21;6
Buitenlands verblijf;73;Procedures op het oog behalve op de orbita;2;Chirurgisch;299;1.563
Buitenlands verblijf;80;Acute majeure ooginfecties;2;Medisch;8;0
Buitenlands verblijf;82;Oogstoornissen behalve majeure infecties;2;Medisch;41;53
Buitenlands verblijf;89;Majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;67;156
Buitenlands verblijf;90;Majeure procedures op larynx en trachea;3;Chirurgisch;11;< 5
Buitenlands verblijf;91;Andere majeure procedures op hoofd en hals;3;Chirurgisch;25;< 5
Buitenlands verblijf;92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;90;130
Buitenlands verblijf;93;Procedures op sinussen en mastoïd;3;Chirurgisch;102;31
Buitenlands verblijf;95;Palatoplastie en herstel van hazelip;3;Chirurgisch;9;0
Buitenlands verblijf;97;Procedures op tonsillen en adenoïden;3;Chirurgisch;85;246
Buitenlands verblijf;98;Andere procedures op oren, neus, mond en keel;3;Chirurgisch;227;334
Buitenlands verblijf;110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;3;Medisch;31;30
Buitenlands verblijf;111;Vertigo en andere labyrintstoornissen;3;Medisch;75;< 5
Buitenlands verblijf;113;Infecties bovenste luchtwegen;3;Medisch;226;9
Buitenlands verblijf;114;Dentale en orale ziekten en letsels;3;Medisch;62;653
Buitenlands verblijf;115;Andere diagnosen van oren, neus, mond, keel en schedel/aangezicht;3;Medisch;545;102
Buitenlands verblijf;120;Majeure thoracale en respiratoire procedures;4;Chirurgisch;71;< 5
Buitenlands verblijf;121;Andere respiratoire en thoracale procedures;4;Chirurgisch;89;9
Buitenlands verblijf;130;Diagnose van het respiratoire stelsel met kunstmatige beademing 96+ uur;4;Medisch;17;0
Buitenlands verblijf;131;Mucoviscidose (cystic fibrosis) - longziekte;4;Medisch;9;< 5
Buitenlands verblijf;133;Respiratoire insufficiëntie;4;Medisch;12;0
Buitenlands verblijf;134;Longembolie;4;Medisch;59;0
Buitenlands verblijf;135;Majeur thoracaal en respiratoir trauma;4;Medisch;137;0
Buitenlands verblijf;136;Maligne respiratoire aandoening;4;Medisch;75;43
Buitenlands verblijf;137;Majeure respiratoire infecties en inflammaties;4;Medisch;94;0
Buitenlands verblijf;138;Bronchiolitis en respiratoir syncytiaal virus (RSV) pneumonie;4;Medisch;86;0
Buitenlands verblijf;139;Andere pneumonie;4;Medisch;290;0
Buitenlands verblijf;140;Chronische obstructieve longaandoeningen;4;Medisch;230;8
Buitenlands verblijf;141;Astma;4;Medisch;79;< 5
Buitenlands verblijf;142;Interstitiële en alveolaire longziekte;4;Medisch;25;< 5
Buitenlands verblijf;143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;4;Medisch;112;6
Buitenlands verblijf;144;Respiratoire tekens, symptomen en mineure diagnosen;4;Medisch;225;36
Buitenlands verblijf;160;Majeur cardiothoracaal herstel van hartanomalie;5;Chirurgisch;33;0
Buitenlands verblijf;161;Inplantatie van hartdefibrillator en hartassistentiesyteem;5;Chirurgisch;49;< 5
Buitenlands verblijf;162;Procedures op hartkleppen met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;23;0
Buitenlands verblijf;163;Procedures op hartkleppen zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;177;0
Buitenlands verblijf;165;Coronaire overbrugging met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;50;0
Buitenlands verblijf;166;Coronaire overbrugging zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;226;0
Buitenlands verblijf;167;Andere cardiothoracale procedures en thoracovasculaire procedures;5;Chirurgisch;174;< 5
Buitenlands verblijf;169;Majeure abdominale vasculaire procedures;5;Chirurgisch;32;0
Buitenlands verblijf;170;Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;5;Chirurgisch;9;0
Buitenlands verblijf;171;Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;5;Chirurgisch;69;< 5
Buitenlands verblijf;174;Percutane coronaire procedures met acuut myocardinfarct;5;Chirurgisch;242;< 5
Buitenlands verblijf;175;Percutane coronaire procedures zonder acuut myocardinfarct;5;Chirurgisch;563;21
Buitenlands verblijf;176;Vervangen van pacemaker of defibrillator;5;Chirurgisch;29;9
Buitenlands verblijf;177;Revisie van pacemaker of defibrillator behalve toestel vervanging;5;Chirurgisch;9;0
Buitenlands verblijf;180;Andere procedures op het circulatoire systeem;5;Chirurgisch;18;138
Buitenlands verblijf;181;Procedures op de arteries van de onderste ledematen;5;Chirurgisch;221;24
Buitenlands verblijf;182;Andere perifere vasculaire procedures;5;Chirurgisch;108;37
Buitenlands verblijf;190;Acuut myocardinfarct;5;Medisch;119;7
Buitenlands verblijf;191;Hartkatheterisatie voor coronaire condities;5;Medisch;204;167
Buitenlands verblijf;192;Hartkatheterisatie voor andere niet-coronaire condities;5;Medisch;243;71
Buitenlands verblijf;193;Acute en subacute endocarditis;5;Medisch;< 5;0
Buitenlands verblijf;194;Hartfalen;5;Medisch;193;< 5
Buitenlands verblijf;196;Hartstilstand en shock;5;Medisch;20;< 5
Buitenlands verblijf;197;Perifere en andere vasculaire stoornissen;5;Medisch;84;57
Buitenlands verblijf;198;Angina pectoris en coronaire atherosclerose;5;Medisch;45;< 5
Buitenlands verblijf;199;Hypertensie;5;Medisch;47;< 5
Buitenlands verblijf;200;Structurele hartaandoeningen en kleplijden;5;Medisch;19;7
Buitenlands verblijf;201;Hartaritmie en geleidingsstoornissen;5;Medisch;215;67
Buitenlands verblijf;203;Thoracale pijn;5;Medisch;107;< 5
Buitenlands verblijf;204;Syncope en collaps;5;Medisch;146;< 5
Buitenlands verblijf;205;Cardiomyopathie;5;Medisch;8;< 5
Buitenlands verblijf;206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;5;Medisch;41;17
Buitenlands verblijf;207;Andere diagnosen van het circulatoir stelsel;5;Medisch;76;12
Buitenlands verblijf;220;Majeure procedures op oesofagus, maag en duodenum;6;Chirurgisch;134;26
Buitenlands verblijf;221;Majeure procedures op dunne en dikke darm;6;Chirurgisch;267;< 5
Buitenlands verblijf;222;Andere procedures op oesofagus, maag en duodenum;6;Chirurgisch;101;40
Buitenlands verblijf;223;Andere procedures op dunne en dikke darm;6;Chirurgisch;94;18
Buitenlands verblijf;224;Peritoneale adhesiolyse;6;Chirurgisch;35;5
Buitenlands verblijf;225;Appendectomie;6;Chirurgisch;189;< 5
Buitenlands verblijf;226;Anale procedures;6;Chirurgisch;90;112
Buitenlands verblijf;227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;116;35
Buitenlands verblijf;228;Procedures voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;156;137
Buitenlands verblijf;229;Andere procedures op het spijsverteringsstelsel en abdomen;6;Chirurgisch;81;31
Buitenlands verblijf;240;Maligne aandoeningen van het spijsverteringsstelsel;6;Medisch;114;103
Buitenlands verblijf;241;Peptisch ulcus en gastritis;6;Medisch;113;118
Buitenlands verblijf;242;Majeure slokdarmstoornissen;6;Medisch;6;< 5
Buitenlands verblijf;243;Andere slokdarmstoornissen;6;Medisch;100;158
Buitenlands verblijf;244;Diverticulitis en diverticulosis;6;Medisch;89;143
Buitenlands verblijf;245;Inflammatoire darmziekte;6;Medisch;55;114
Buitenlands verblijf;246;Gastro-intestinale vasculaire insufficiëntie;6;Medisch;19;< 5
Buitenlands verblijf;247;Intestinale obstructie;6;Medisch;88;5
Buitenlands verblijf;248;Majeure gastro-intestinale en peritoneale infecties;6;Medisch;49;0
Buitenlands verblijf;249;Andere gastro-enteritis, misselijkheid en braken;6;Medisch;419;86
Buitenlands verblijf;251;Abdominale pijn;6;Medisch;96;81
Buitenlands verblijf;252;Dysfunctie, reactie op en complicatie van gastro-intestinaal toestel of procedure;6;Medisch;55;19
Buitenlands verblijf;253;Andere en niet gespecificeerde gastro-intestinale hemorragie;6;Medisch;32;24
Buitenlands verblijf;254;Andere diagnosen van spijsverteringsstelsel;6;Medisch;252;988
Buitenlands verblijf;260;Majeure pancreas-, lever- en shuntprocedures;7;Chirurgisch;108;< 5
Buitenlands verblijf;261;Majeure procedures op de galwegen;7;Chirurgisch;40;< 5
Buitenlands verblijf;262;Cholecystectomie, behalve laparoscopisch;7;Chirurgisch;9;< 5
Buitenlands verblijf;263;Laparoscopische cholecystectomie;7;Chirurgisch;232;41
Buitenlands verblijf;264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;7;Chirurgisch;82;28
Buitenlands verblijf;279;Hepatisch coma en andere majeure acute leverstoornissen;7;Medisch;31;< 5
Buitenlands verblijf;280;Alcoholische leverziekte;7;Medisch;55;5
Buitenlands verblijf;281;Maligne aandoeningen van het hepatobiliair stelsel en de pancreas;7;Medisch;89;49
Buitenlands verblijf;282;Stoornissen van de pancreas behalve maligne aandoeningen;7;Medisch;131;10
Buitenlands verblijf;283;Andere leverstoornissen;7;Medisch;71;21
Buitenlands verblijf;284;Stoornissen van de galblaas en de galwegen;7;Medisch;185;15
Buitenlands verblijf;301;Vervanging van heupgewricht;8;Chirurgisch;679;0
Buitenlands verblijf;302;Vervanging van kniegewricht;8;Chirurgisch;415;< 5
Buitenlands verblijf;303;Dorsolumbale arthrodese bij wervelkolomafwijkingen;8;Chirurgisch;10;0
Buitenlands verblijf;304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;8;Chirurgisch;287;0
Buitenlands verblijf;305;Amputatie van onderste lidmaat behalve tenen;8;Chirurgisch;14;0
Buitenlands verblijf;308;Herstellen van heup en femur fracturen;8;Chirurgisch;137;< 5
Buitenlands verblijf;309;Andere significante procedures op heup en femur;8;Chirurgisch;86;63
Buitenlands verblijf;310;Excisie en decompressie van discus intervertebralis;8;Chirurgisch;520;< 5
Buitenlands verblijf;312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;8;Chirurgisch;29;15
Buitenlands verblijf;313;Procedures op de knie en het onderbeen, behalve op de voet;8;Chirurgisch;365;525
Buitenlands verblijf;314;Procedures op voet en tenen;8;Chirurgisch;166;78
