apr-drg;apr-drg_label;mdc_label;medisch_of_chirurgisch;soort_hospitalisatie;nis_code;gewest;aantal_verblijven
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;37
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;28
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;7
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;2000;Vlaams Gewest;< 5
580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;3000;Waals Gewest;< 5
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;29
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;19
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;8
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;2000;Vlaams Gewest;< 5
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;3000;Waals Gewest;5
581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;< 5
583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;5
583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;< 5
588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;46
588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;24
588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;9
588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;< 5
589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;7
589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;< 5
589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;56
591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;35
591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;18
591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;138
593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;85
593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;37
593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;106
602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;78
602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;35
602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;5
603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;36
603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;14
603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;< 5
603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;128
607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;84
607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;46
607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;9
608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;45
608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;51
608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;10
608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;39
609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;16
609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;7
611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;134
611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;49
611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;27
611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;155
612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;104
612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;61
612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;29
613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;20
613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;12
613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;184
614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;151
614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;66
614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;6
621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;111
621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;57
621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;21
621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;114
622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;104
622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;42
622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
623;Pasgeborene, geboortegewicht 2 000-2 499 g met congenitale of perinatale infectie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;22
623;Pasgeborene, geboortegewicht 2 000-2 499 g met congenitale of perinatale infectie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;15
623;Pasgeborene, geboortegewicht 2 000-2 499 g met congenitale of perinatale infectie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;12
625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;117
625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;95
625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;29
625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;156
626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;219
626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;63
626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;< 5
630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;49
630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;28
630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;16
630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;8
631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;56
631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;40
631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;16
631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;MDC 15 : Neonati, perinatale aandoeningen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;< 5
633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;232
633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;146
633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;75
633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;9
634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;230
634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;231
634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;127
634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;6
636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;100
636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;109
636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;59
636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;5
639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;341
639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;215
639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;136
639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;5
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;2000;Vlaams Gewest;885
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;3000;Waals Gewest;760
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;352
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Klass. hosp.;0;Buitenlands verblijf;12
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;2000;Vlaams Gewest;8
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;3000;Waals Gewest;5
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;5
640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;MDC 15 : Neonati, perinatale aandoeningen;Medisch;Daghosp.;0;Buitenlands verblijf;< 5
650;Splenectomie;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;104
650;Splenectomie;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;73
650;Splenectomie;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;25
650;Splenectomie;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;< 5
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;2000;Vlaams Gewest;444
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;3000;Waals Gewest;309
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;86
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Klass. hosp.;0;Buitenlands verblijf;11
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Daghosp.;2000;Vlaams Gewest;494
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Daghosp.;3000;Waals Gewest;266
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;37
651;Andere procedures op bloed en bloedvormende organen;MDC 16 : Bloed en bloedvormende organen;Chirurgisch;Daghosp.;0;Buitenlands verblijf;7
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;2000;Vlaams Gewest;2 106
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;3000;Waals Gewest;1 427
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;375
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;0;Buitenlands verblijf;66
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;2000;Vlaams Gewest;2 726
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;3000;Waals Gewest;929
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;187
660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;0;Buitenlands verblijf;93
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;2000;Vlaams Gewest;670
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;3000;Waals Gewest;430
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;4000;Brussels Hoofdstedelijk Gewest;126
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;0;Buitenlands verblijf;12
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;9999;Zonder vast verblijf;< 5
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;2000;Vlaams Gewest;942
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;3000;Waals Gewest;902
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;4000;Brussels Hoofdstedelijk Gewest;120
661;Bloedstollingsstoornissen en bloedplaatjes;MDC 16 : Bloed en bloedvormende organen;Medisch;Daghosp.;0;Buitenlands verblijf;20
662;Crisis van sikkelcelanemie;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;2000;Vlaams Gewest;281
662;Crisis van sikkelcelanemie;MDC 16 : Bloed en bloedvormende organen;Medisch;Klass. hosp.;3000;Waals Gewest;266
