région;drg_36;libellé_drg;mdc_36;type_de_drg;hospitalisation_classique;hospitalisation_de_jour
Région de Bruxelles-Capitale;541;541 Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;468;8
Région de Bruxelles-Capitale;542;542 Accouchement par voie vaginale avec proc. compl., excepté stérilisat. ou dilat. et curet.;14;Chirurgical;318;0
Région de Bruxelles-Capitale;544;544 Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;172;711
Région de Bruxelles-Capitale;545;545 Procédure pour grossesse ectopique;14;Chirurgical;168;10
Région de Bruxelles-Capitale;546;546 Autres procédures en salle d'opération pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;63;67
Région de Bruxelles-Capitale;560;560 Accouchement par voie vaginale;14;Médical;11 873;207
Région de Bruxelles-Capitale;561;561 Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;197;15
Région de Bruxelles-Capitale;563;563 Travail prématuré;14;Médical;275;< 5
Région de Bruxelles-Capitale;564;564 Avortement, sans dilatation et curetage, curetage par aspiration ou hystérotomie;14;Médical;116;39
Région de Bruxelles-Capitale;565;565 Faux travail;14;Médical;84;< 5
Région de Bruxelles-Capitale;566;566 Autres diagnostics en antepartum;14;Médical;1 424;326
Région de Bruxelles-Capitale;580;580 Nouveau-né, transferé dans les 5 jours, né ailleurs;15;Médical;38;0
Région de Bruxelles-Capitale;581;581 Nouveau-né, transferé dans les 5 jours, né ici;15;Médical;6;0
Région de Bruxelles-Capitale;583;583 Nouveau-né, avec ECMO;15;Chirurgical;< 5;0
Région de Bruxelles-Capitale;588;588 Nouveau-né, poids de naissance < 1500g, avec procédure majeure;15;Chirurgical;12;0
Région de Bruxelles-Capitale;589;589 Nouveau-né, poids de nais. <  500g, ou poids de nais. 500-999g et age gestat. < 24 semaines, ou poids de nais. 500-749g avec anomalie majeure ou sans intervention de maintien de la vie;15;Médical;< 5;0
Région de Bruxelles-Capitale;591;591 Nouveau-né, poids de naissance 500-749g sans procédure majeure;15;Médical;14;0
Région de Bruxelles-Capitale;593;593 Nouveau-né, poids de naissance 750-999g sans procédure majeure;15;Médical;31;0
Région de Bruxelles-Capitale;602;602 Nouveau-né, poids de nais. 1000-1249g avec syndrôme de détresse resp./autres anom. resp. maj. ou anom. maj.;15;Médical;26;0
Région de Bruxelles-Capitale;603;603 Nouveau-né, poids de naissance 1000-1249g avec ou sans autre affection significative;15;Médical;7;0
Région de Bruxelles-Capitale;607;607 Nouveau-né, poids de nais. 1250-1499g avec syndrôme de détresse resp./autres anom. respir. maj. ou anom. maj.;15;Médical;46;0
Région de Bruxelles-Capitale;608;608 Nouveau-né, poids de naissance 1250-1499g avec/sans autre affection significative;15;Médical;18;0
Région de Bruxelles-Capitale;609;609 Nouveau-né, poids de naissance 1500-2499g avec procédure majeure;15;Chirurgical;< 5;0
Région de Bruxelles-Capitale;611;611 Nouveau-né, poids de naissance 1500-1999g avec anomalie majeure;15;Médical;16;0
Région de Bruxelles-Capitale;612;612 Nouveau-né, poids de naissance 1500-1999g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;55;0
Région de Bruxelles-Capitale;613;613 Nouveau-né, poids de naissance 1500-1999g avec infection congénitale ou périnatale;15;Médical;8;0
Région de Bruxelles-Capitale;614;614 Nouveau-né, poids de naissance 1500-1999g avec ou sans autre affection significative;15;Médical;56;0
Région de Bruxelles-Capitale;621;621 Nouveau-né, poids de naissance 2000-2499g avec anomalie majeure;15;Médical;15;0
Région de Bruxelles-Capitale;622;622 Nouveau-né, poids de naissance 2000-2499g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;49;0
Région de Bruxelles-Capitale;623;623 Nouveau-né, poids de naissance 2000-2499g avec infections congénitales ou périnatales;15;Médical;20;0
Région de Bruxelles-Capitale;625;625 Nouveau-né, poids de naissance 2000-2499g, né ici, avec autre affection significative;15;Médical;35;0
Région de Bruxelles-Capitale;626;626 Nouveau-né, poids de naissance 2000-2499g, nouveau-né normal ou nouveau-né avec autre problème;15;Médical;89;0
Région de Bruxelles-Capitale;630;630 Nouveau-né , poids de naissance > 2499g avec procédure cardiovasculaire majeure;15;Chirurgical;12;0
Région de Bruxelles-Capitale;631;631 Nouveau-né, poids de naissance > 2499g avec autre procédure majeure;15;Chirurgical;13;0
Région de Bruxelles-Capitale;633;633 Nouveau-né, poids de naissance > 2499g avec anomalie majeure;15;Médical;79;0
Région de Bruxelles-Capitale;634;634 Nouveau-né, poids de naissance > 2499g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;107;0
Région de Bruxelles-Capitale;636;636 Nouveau-né, poids de naissance > 2499g avec infection congénitale ou périnatale;15;Médical;82;0
Région de Bruxelles-Capitale;639;639 Nouveau-né, poids de naissance > 2499g avec autre affection significative;15;Médical;93;0
Région de Bruxelles-Capitale;640;640 Nouveau-né, poids de naissance > 2499g, nouveau-né normal ou nouveau-né avec autres problèmes;15;Médical;344;< 5
Région de Bruxelles-Capitale;650;650 Splénectomie;16;Chirurgical;10;< 5
Région de Bruxelles-Capitale;651;651 Autres procédures sur sang et organes hématopoïétiques;16;Chirurgical;55;44
Région de Bruxelles-Capitale;660;660 Diagnostics hématol./immunol. majeurs excepté crise drépanocytaire et crise de la coagulation;16;Médical;304;313
Région de Bruxelles-Capitale;661;661 Troubles de la coagulation et des plaquettes;16;Médical;105;216
Région de Bruxelles-Capitale;662;662 Crise d'anémie à cellules falciformes;16;Médical;305;53
Région de Bruxelles-Capitale;663;663 Autres anémies et troubles sanguins et troubles des organes hematopoïétiques;16;Médical;891;2 151
Région de Bruxelles-Capitale;680;680 Procédures majeures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;71;7
Région de Bruxelles-Capitale;681;681 Autres procédures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;233;77
Région de Bruxelles-Capitale;690;690 Leucémie aiguë;17;Médical;102;476
Région de Bruxelles-Capitale;691;691 Lymphome, myélome et leucémie non aiguë;17;Médical;266;579
Région de Bruxelles-Capitale;692;692 Radiothérapie;17;Médical;68;8
Région de Bruxelles-Capitale;694;694 Affections malignes, lymphatiques et autres, et néoplasmes de comportement incertain;17;Médical;175;998
Région de Bruxelles-Capitale;695;695 Chimiotherapie pour leucémie aiguë;17;Médical;142;1 158
Région de Bruxelles-Capitale;696;696 Autre chimiotherapie;17;Médical;1 603;34 080
Région de Bruxelles-Capitale;710;710 Infections et maladies parasitaires incluant le HIV avec procédure en salle d'opération;18;Chirurgical;136;16
Région de Bruxelles-Capitale;711;711 Infections d'un dispositif post-opératoires, post-traumatiques et autres avec procédure en salle d'opération;18;Chirurgical;147;12
Région de Bruxelles-Capitale;720;720 Septicémie et infections disséminées;18;Médical;849;6
Région de Bruxelles-Capitale;721;721 Infections d'un dispositif post-opératoires, post-traumatiques et autres;18;Médical;313;25
Région de Bruxelles-Capitale;722;722 Fièvre;18;Médical;278;< 5
Région de Bruxelles-Capitale;723;723 Maladie virale;18;Médical;486;7
Région de Bruxelles-Capitale;724;724 Autres maladies infectieuses et parasitaires;18;Médical;313;32
Région de Bruxelles-Capitale;740;740 Diagnostic de maladie mentale avec procédure en salle d'opération;19;Chirurgical;50;8
Région de Bruxelles-Capitale;750;750 Schizophrénie;19;Médical;82;0
Région de Bruxelles-Capitale;751;751 Troubles dépressifs majeurs et psychoses autres/non spécifiées;19;Médical;359;< 5
Région de Bruxelles-Capitale;752;752 Troubles de la personnalité et du contrôle des impulsions;19;Médical;37;0
Région de Bruxelles-Capitale;753;753 Troubles bipolaires;19;Médical;146;< 5
Région de Bruxelles-Capitale;754;754 Dépression, excepté trouble dépressif majeur;19;Médical;95;0
Région de Bruxelles-Capitale;755;755 Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;74;< 5
Région de Bruxelles-Capitale;756;756 Etats d'anxiété et de délire aigus;19;Médical;258;< 5
Région de Bruxelles-Capitale;757;757 Troubles organiques de la santé mentale;19;Médical;125;43
Région de Bruxelles-Capitale;758;758 Troubles comportementaux;19;Médical;54;5
Région de Bruxelles-Capitale;759;759 Troubles de la nutrition;19;Médical;34;0
Région de Bruxelles-Capitale;760;760 Autres troubles de la santé mentale;19;Médical;356;64
Région de Bruxelles-Capitale;770;770 Abus ou dépendance à l'alcool et à la drogue, sortie contre l'avis medical;20;Médical;63;< 5
Région de Bruxelles-Capitale;772;772 Dépendance à l'alcool et à la drogue avec revalidation ou thérapie de revalidation/désintoxication;20;Médical;241;0
Région de Bruxelles-Capitale;773;773 Abus et dépendance aux opiacés;20;Médical;32;< 5
Région de Bruxelles-Capitale;774;774 Abus et dépendance à la cocaïne;20;Médical;46;< 5
Région de Bruxelles-Capitale;775;775 Abus et dépendance a l'alcool;20;Médical;533;6
Région de Bruxelles-Capitale;776;776 Abus et dépendance à d'autres drogues;20;Médical;81;< 5
Région de Bruxelles-Capitale;792;792 Procédures extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;75;13
Région de Bruxelles-Capitale;793;793 Procédures modérément extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;187;62
Région de Bruxelles-Capitale;794;794 Procédures non extensives en salle d'opération pour autres complications du traitement;21;Chirurgical;69;55
Région de Bruxelles-Capitale;810;810 Hémorragie ou hématome dues à complication;21;Médical;120;11
Région de Bruxelles-Capitale;811;811 Réactions allergiques;21;Médical;114;< 5
Région de Bruxelles-Capitale;812;812 Empoisonnement par agents médicamenteux;21;Médical;435;6
Région de Bruxelles-Capitale;813;813 Autres complications de traitement;21;Médical;292;95
Région de Bruxelles-Capitale;815;815 Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;268;10
Région de Bruxelles-Capitale;816;816 Effets toxiques de substances non médicamenteuses;21;Médical;120;< 5
Région de Bruxelles-Capitale;817;817 Surdosage;21;Médical;352;< 5
Région de Bruxelles-Capitale;841;841 Brûlures extensives du troisième degré avec greffe de peau;22;Chirurgical;< 5;0
Région de Bruxelles-Capitale;842;842 Brûlures avec greffe de peau excepté les brûlures extensives du 3ème degré;22;Chirurgical;6;< 5
Région de Bruxelles-Capitale;843;843 Brûlures extensives du troisième degré ou de l'epaisseur totale sans greffe de peau;22;Médical;< 5;0
Région de Bruxelles-Capitale;844;844 Brûlures de l'epaisseur partielle sans greffe de peau;22;Médical;40;< 5
Région de Bruxelles-Capitale;850;850 Procédure avec diagn. de rééducation, soins de suite ou autre contact avec services de santé;23;Chirurgical;551;4 032
Région de Bruxelles-Capitale;860;860 Revalidation;23;Médical;2 240;0
Région de Bruxelles-Capitale;861;861 Signes, symptômes et autres facteurs influencant l'état de santé;23;Médical;2 241;8 039
Région de Bruxelles-Capitale;862;862 Autre soins de suite et convalescence;23;Médical;1 729;3 052
Région de Bruxelles-Capitale;863;863 Soins de suite néonataux;23;Médical;55;< 5
Région de Bruxelles-Capitale;890;890 HIV avec multiples affections majeures associées au HIV;24;Médical;49;< 5
Région de Bruxelles-Capitale;892;892 HIV avec affections majeures associées au HIV;24;Médical;79;< 5
Région de Bruxelles-Capitale;893;893 HIV avec affections significatives multiples associées au HIV;24;Médical;19;0
Région de Bruxelles-Capitale;894;894 HIV avec une seule affection significative associée au HIV ou sans affections significatives associées;24;Médical;63;13
Région de Bruxelles-Capitale;910;910 Craniotomie pour polytraumatisme significatif;25;Chirurgical;9;0
Région de Bruxelles-Capitale;911;911 Procédures abdominales/thoraciques extensives pour polytraumatisme significatif;25;Chirurgical;15;0
Région de Bruxelles-Capitale;912;912 Procédures musculo-squelettiques et autres pour polytaumatisme significatif;25;Chirurgical;72;0
Région de Bruxelles-Capitale;930;930 Polytraumatisme significatif sans procédure en salle d'opération;25;Médical;66;6
Région de Bruxelles-Capitale;950;950 Procédure extensive sans rélation avec le diagnostic principal;00;Chirurgical;302;121
Région de Bruxelles-Capitale;951;951 Procédure modérément extensive sans rélation avec le diagnostic principal;00;Chirurgical;360;161
Région de Bruxelles-Capitale;952;952 Procédure non extensive sans rélation avec le diagnostic principal;00;Chirurgical;201;161
Région de Bruxelles-Capitale;956;956 Sejour non groupable;00;Autre;11;9
Région de Bruxelles-Capitale;MMM;MMM Hospitalisation de jour;SS;Autre;0;45
Domicile étranger;001;001 Transplantation hépatique et/ou intestinale;PP;Chirurgical;25;0
Domicile étranger;002;002 Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;5;0
Domicile étranger;004;004 ECMO ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;32;0
Domicile étranger;005;005 Trachéostomie avec ventilation mécanique de longue durée sans procédure extensive;PP;Chirurgical;20;0
Domicile étranger;007;007 Transplantation de la moelle osseuse allogénique;PP;Chirurgical;8;0
Domicile étranger;008;008 Transplantation de la moelle osseuse autologue;PP;Chirurgical;14;0
Domicile étranger;009;009 Oxygénation corporelle par membrane (ECMO);PP;Chirurgical;< 5;0
Domicile étranger;010;010 Traumatisme crânien avec coma profond;PP;Médical;< 5;0
Domicile étranger;020;020 Craniotomie pour traumatisme;01;Chirurgical;28;< 5
Domicile étranger;021;021 Craniotomie excepté pour traumatisme;01;Chirurgical;130;0
Domicile étranger;022;022 Procédures sur le pontage ventriculaire;01;Chirurgical;6;0
Domicile étranger;023;023 Procédures sur la colonne vertébrale et la moelle épinière;01;Chirurgical;35;< 5
Domicile étranger;024;024 Procédures vasculaires extracrâniennes;01;Chirurgical;79;< 5
Domicile étranger;026;026 Autres procédures sur le système nerveux et procédures associées;01;Chirurgical;87;308
Domicile étranger;040;040 Troubles et traumatismes de la colonne vertebrale et de la moelle épiniere;01;Médical;9;0
Domicile étranger;041;041 Affection maligne du système nerveux;01;Médical;44;27
Domicile étranger;042;042 Troubles dégenératifs du système nerveux excepté la sclérose en plaques;01;Médical;83;5
Domicile étranger;043;043 Sclérose en plaques et autres maladies démyélinisantes;01;Médical;47;5
Domicile étranger;044;044 Hémorragie intracrânienne;01;Médical;39;0
Domicile étranger;045;045 AVC et occlusion précérébrale avec infarctus;01;Médical;170;0
Domicile étranger;046;046 AVC non spécifique et occlusion précérébrale sans infarctus;01;Médical;14;< 5
Domicile étranger;047;047 Ischémie cérébrale transitoire (TIA);01;Médical;52;< 5
Domicile étranger;048;048 Troubles des nerfs crâniens, périphériques et autonomes;01;Médical;33;18
Domicile étranger;049;049 Infections bactériennes et tuberculeuses du système nerveux;01;Médical;9;0
Domicile étranger;050;050 Infections non-bactériennes du système nerveux, excepté la méningite virale;01;Médical;15;0
Domicile étranger;051;051 Méningite virale;01;Médical;< 5;0
Domicile étranger;052;052 Altération de la conscience;01;Médical;22;< 5
Domicile étranger;053;053 Crise épileptique;01;Médical;238;< 5
Domicile étranger;054;054 Migraine et autres céphalées;01;Médical;56;< 5
Domicile étranger;055;055 Traumatisme crânien avec coma > 1 heure ou avec hémorragie;01;Médical;80;0
Domicile étranger;056;056 Contusion/lacération cérébrale et fracture du crâne compliquée, coma < 1heure ou sans coma;01;Médical;< 5;0
Domicile étranger;057;057 Contusion, fract. du crâne fermée non spéc., traumatisme intracrân. non compl., coma < 1hr ou sans coma;01;Médical;105;< 5
Domicile étranger;058;058 Autres troubles du système nerveux;01;Médical;171;28
Domicile étranger;059;059 Lésions cérébrales graves, autres et anoxiques;01;Médical;< 5;0
Domicile étranger;073;073 Procédures sur l'oeil et sur l'orbite;02;Chirurgical;179;1 501
Domicile étranger;082;082 Infections oculaires et autres troubles oculaires;02;Médical;48;44
Domicile étranger;089;089 Procédures majeures sur les os de la face et du crâne;03;Chirurgical;34;151
Domicile étranger;091;091 Autres procédures majeures sur la tête et le cou;03;Chirurgical;21;12
Domicile étranger;092;092 Procédures sur les os de la face, excepté procédures majeures sur les os du crâne/de la face;03;Chirurgical;93;138
Domicile étranger;095;095 Réparation de la fente labiale et la fente palatine;03;Chirurgical;5;< 5
Domicile étranger;097;097 Procédures sur les amygdales et les végétations;03;Chirurgical;49;208
Domicile étranger;098;098 Autres procédures sur l'oreille, le nez, la bouche et la gorge;03;Chirurgical;224;389
Domicile étranger;110;110 Affections malignes de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;30;56
Domicile étranger;111;111 Vertige et autres troubles labyrinthiques;03;Médical;46;5
Domicile étranger;113;113 Infections des voies aériennes supérieures;03;Médical;156;22
Domicile étranger;114;114 Maladies et troubles dentaires et buccales;03;Médical;24;532
Domicile étranger;115;115 Autres diagnostics de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;550;145
Domicile étranger;120;120 Procédures majeures sur le système respiratoire et le thorax;04;Chirurgical;31;0
Domicile étranger;121;121  Autres procédures sur le système respiratoire et le thorax;04;Chirurgical;100;12
Domicile étranger;130;130 Affection du système respiratoire avec assistance ventilatoire pendant + de 96 heures;04;Médical;48;0
Domicile étranger;131;131 Mucoviscidose (cystic fibrosis) - maladie pulmonaire;04;Médical;< 5;0
Domicile étranger;132;132 Dysplasie broncho-pulmon. et autres maladies respirat.chron.apparaissant en période périnatale;04;Médical;< 5;0
Domicile étranger;133;133 Insuffisance respiratoire;04;Médical;73;0
Domicile étranger;134;134 Embolie pulmonaire;04;Médical;75;0
Domicile étranger;135;135 Traumatisme majeur respiratoire et thoracique;04;Médical;88;< 5
Domicile étranger;136;136 Affection maligne respiratoire;04;Médical;82;51
Domicile étranger;137;137 Inflammations et infections majeures du système respiratoire;04;Médical;79;5
Domicile étranger;138;138 Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);04;Médical;131;0
Domicile étranger;139;139 Autre pneumonie;04;Médical;556;< 5
Domicile étranger;140;140 Maladie pulmonaire obstructive chronique;04;Médical;122;< 5
Domicile étranger;141;141 Asthme;04;Médical;69;< 5
Domicile étranger;142;142 Maladies pulmonaires interstitielles et alvéolaires;04;Médical;33;6
Domicile étranger;143;143 Autres diagnostics respiratoires, excepté les signes, symptômes et diagnostics mineurs;04;Médical;85;10
Domicile étranger;144;144 Signes respiratoires, symptômes et diagnostics mineurs;04;Médical;112;32
Domicile étranger;145;145 Bronchite aiguë et symptômes associés;04;Médical;75;< 5
Domicile étranger;160;160 Réparation majeure d'anomalie cardiaque par voie cardiothoracique;05;Chirurgical;26;0
Domicile étranger;161;161 Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;05;Chirurgical;45;< 5
Domicile étranger;162;162 Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou DP complexe;05;Chirurgical;24;0
Domicile étranger;163;163 Procédures sur les valves cardiaques sans infarctus du myocarde aigu ou DP complexe;05;Chirurgical;182;0
Domicile étranger;165;165 Pontage coronarien avec infarctus aigu du myocarde ou DP complexe;05;Chirurgical;27;0
Domicile étranger;166;166 Pontage coronarien sans infarctus aigu du myocarde ou DP complexe;05;Chirurgical;154;0
Domicile étranger;167;167 Autres procédures cardiothoraciques et thoracovasculaires;05;Chirurgical;61;< 5
Domicile étranger;169;169 Procédures vasculaires abdominales majeures;05;Chirurgical;35;0
Domicile étranger;170;170 Implantation du pacemaker permanent avec infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;< 5;0
Domicile étranger;171;171 Implantation du pacemaker permanent sans infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;54;< 5
Domicile étranger;174;174 Procédures coronariennes percutanées avec infarctus aigu du myocarde;05;Chirurgical;196;19
Domicile étranger;175;175 Procédures coronariennes percutanées sans infarctus aigu du myocarde;05;Chirurgical;516;60
Domicile étranger;176;176 Remplacement du pacemaker et du défibrillateur cardiaque;05;Chirurgical;27;< 5
Domicile étranger;177;177 Révision du pacemaker et du défibrillateur cardiaque, excepté le remplacement de l'appareil;05;Chirurgical;8;0
Domicile étranger;180;180 Autres procédures sur le système circulatoire;05;Chirurgical;24;122
Domicile étranger;181;181 Procédures sur les artères des membres inférieurs;05;Chirurgical;191;25
Domicile étranger;182;182 Autres procédures sur les vaisseaux périphériques;05;Chirurgical;70;32
Domicile étranger;190;190 Infarctus aigu du myocarde;05;Médical;67;12
Domicile étranger;191;191 Cathétérisme cardiaque pour maladie coronarienne;05;Médical;120;242
Domicile étranger;192;192 Cathétérisme cardiaque pour autres affections non coronariennes;05;Médical;165;81
Domicile étranger;193;193 Endocardite aiguë et subaiguë;05;Médical;5;0
Domicile étranger;194;194 Insuffisance cardiaque;05;Médical;208;0
Domicile étranger;196;196 Arrêt cardiaque et choc;05;Médical;33;< 5
Domicile étranger;197;197 Troubles vasculaires, périphériques et autres;05;Médical;74;25
Domicile étranger;198;198 Angine de poitrine et athérosclérose coronaire;05;Médical;42;< 5
Domicile étranger;199;199 Hypertension;05;Médical;31;0
Domicile étranger;200;200 Maladies cardiaques structurelles et valvulaires;05;Médical;15;< 5
Domicile étranger;201;201 Arythmie cardiaque et troubles de la conduction;05;Médical;157;96
Domicile étranger;203;203 Douleur thoracique;05;Médical;58;< 5
Domicile étranger;204;204 Syncope et collapsus;05;Médical;107;< 5
Domicile étranger;205;205 Cardiomyopathie;05;Médical;< 5;0
Domicile étranger;206;206 Dysfonctionnement, réaction et complic. du matériel ou de la procédure cardiaque/vasculaire;05;Médical;27;6
Domicile étranger;207;207 Autres diagnostics du système circulatoire;05;Médical;60;5
Domicile étranger;220;220 Procédures majeures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;79;0
Domicile étranger;222;222 Autres procédures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;46;29
Domicile étranger;223;223 Autres procédures sur l'intestin grêle et le gros intestin;06;Chirurgical;21;14
Domicile étranger;224;224 Adhésiolyse péritonéale;06;Chirurgical;36;5
Domicile étranger;226;226 Procédures sur l'anus;06;Chirurgical;55;103
Domicile étranger;227;227 Procédures pour hernie, excepté procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;109;38
Domicile étranger;228;228 Procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;111;156
Domicile étranger;229;229 Autres procédures sur le système digestif et l'abdomen;06;Chirurgical;54;44
Domicile étranger;230;230 Procédures majeures sur l'intestin grêle;06;Chirurgical;120;< 5
Domicile étranger;231;231 Procédures majeures sur le gros intestin;06;Chirurgical;118;< 5
Domicile étranger;232;232 Fundoplicature de l'estomac;06;Chirurgical;22;< 5
Domicile étranger;233;233 Appendicectomie avec diagnose principale complexe;06;Chirurgical;45;0
Domicile étranger;234;234 Appendicectomie sans diagnose principale complexe;06;Chirurgical;117;< 5
Domicile étranger;240;240 Affections malignes du système digestif;06;Médical;102;115
Domicile étranger;241;241 Ulcère peptique et gastrite;06;Médical;80;138
Domicile étranger;242;242 Troubles majeurs de l'oesophage;06;Médical;15;< 5
Domicile étranger;243;243 Autres troubles de l'oesophage;06;Médical;75;171
Domicile étranger;244;244 Diverticulite et diverticulose;06;Médical;62;176
Domicile étranger;245;245 Maladie inflammatoire de l'intestin;06;Médical;63;155
Domicile étranger;246;246 Insuffisance vasculaire gastro-intestinale;06;Médical;10;< 5
Domicile étranger;247;247 Obstruction intestinale;06;Médical;95;5
Domicile étranger;248;248 Infections gastro-intestinales et péritonéales majeures;06;Médical;50;< 5
Domicile étranger;249;249 Autre gastro-entérite, nausée et vomissement;06;Médical;321;91
Domicile étranger;251;251 Douleur abdominale;06;Médical;49;69
Domicile étranger;252;252 Dysfonctionnement, réaction et complic, de dispositif ou de procédure gastro-intestinaux;06;Médical;78;15
Domicile étranger;253;253 Hémorragie gastro-intestinale, autre et non specifiée;06;Médical;34;28
Domicile étranger;254;254 Autres diagnostics du système digestif;06;Médical;259;1 005
Domicile étranger;260;260 Procédures majeures sur pancréas, foie et shunt;07;Chirurgical;68;< 5
Domicile étranger;261;261 Procédures majeures sur les voies biliaires;07;Chirurgical;5;0
Domicile étranger;263;263 Cholécystectomie;07;Chirurgical;220;44
Domicile étranger;264;264 Autres procédures abdominales, sur système hépatobiliaire et pancréas;07;Chirurgical;38;5
Domicile étranger;279;279 Coma hépatique et autres troubles hépatiques majeurs aigus;07;Médical;41;7
Domicile étranger;280;280 Maladie hépatique alcoolique;07;Médical;61;< 5
Domicile étranger;281;281 Affection maligne du système hépatobiliaire et du pancréas;07;Médical;78;49
Domicile étranger;282;282 Troubles du pancréas excepté affections malignes;07;Médical;150;35
Domicile étranger;283;283 Autres troubles du foie;07;Médical;46;24
Domicile étranger;284;284 Troubles de la vésicule biliaire et des voies biliaires;07;Médical;183;28
Domicile étranger;301;301 Remplacement de l'articulation de la hanche;08;Chirurgical;750;0
Domicile étranger;302;302 Remplacement de l'articulation du genou;08;Chirurgical;440;< 5
Domicile étranger;303;303 Arthrodèse dorsale et lombaire pour déviation du dos;08;Chirurgical;8;0
Domicile étranger;304;304 Arthrodèse dorso-lombaire excepté déviation du dos;08;Chirurgical;183;0
Domicile étranger;305;305 Amputation du membre inférieur excepté les orteils;08;Chirurgical;13;0
Domicile étranger;308;308 Réparation d'une fracture de la hanche et du fémur;08;Chirurgical;109;0
Domicile étranger;309;309 Autre chirurgie significative de la hanche et du fémur;08;Chirurgical;52;46
Domicile étranger;310;310 Excision et décompression du disque intervertébral;08;Chirurgical;329;< 5
Domicile étranger;312;312 Greffe cutanée, excepté de la main, pour diagnostics musculo-squelettiques et du tissu conjonctif;08;Chirurgical;7;13
Domicile étranger;313;313 Procédures sur le genou et la jambe, excepté le pied;08;Chirurgical;294;366
Domicile étranger;314;314 Procédures sur le pied et les orteils;08;Chirurgical;138;79
Domicile étranger;315;315 Procédures sur l'épaule, le bras et l'avant-bras excepté le remplacement de l'articulation;08;Chirurgical;398;221
Domicile étranger;316;316 Procédures sur la main et le poignet;08;Chirurgical;94;333
Domicile étranger;317;317 Procédures sur le tendon, le muscle et autres tissus mous;08;Chirurgical;103;101
Domicile étranger;320;320 Autres procédures sur le système musculo-squelettique et le tissu conjonctif;08;Chirurgical;259;120
Domicile étranger;321;321 Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excis./décompres. de disque;08;Chirurgical;157;< 5
Domicile étranger;322;322 Remplacement de l'articulation de l'épaule et du coude;08;Chirurgical;59;0
Domicile étranger;340;340 Fracture du fémur;08;Médical;14;< 5
Domicile étranger;341;341 Fracture du bassin ou luxation de la hanche;08;Médical;36;0
Domicile étranger;342;342 Fracture ou luxation excepté du fémur, du bassin et du dos;08;Médical;121;103
Domicile étranger;343;343 Affection maligne musc-squellet. et fracture pathol. dues à affection maligne musc-squellet.;08;Médical;35;9
Domicile étranger;344;344 Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;08;Médical;13;< 5
Domicile étranger;346;346 Troubles du tissu conjonctif;08;Médical;30;32
Domicile étranger;347;347 Autres troubles, fractures et traumatismes du dos et du cou;08;Médical;182;223
Domicile étranger;349;349 Dysfonctionnement, réaction et complic. de matériel ou de procédure orthopédiques;08;Médical;32;13
Domicile étranger;351;351 Autres diagnostics du système musculo-squelettique et du tissu conjonctif;08;Médical;114;82
Domicile étranger;361;361 Greffe cutanée pour diagnotics de la peau et du tissu sous-cutane;09;Chirurgical;66;106
Domicile étranger;362;362 Procédures de mastectomie;09;Chirurgical;46;8
Domicile étranger;363;363 Procédures mammaires, excepté mastectomie;09;Chirurgical;181;115
Domicile étranger;364;364 Autres procédures sur la peau, les tissus sous-cutanés et procédures associées;09;Chirurgical;194;114
Domicile étranger;380;380 Ulcères cutanés;09;Médical;18;< 5
Domicile étranger;381;381 Troubles majeurs de la peau;09;Médical;8;14
Domicile étranger;382;382 Affections malignes du sein;09;Médical;12;48
Domicile étranger;383;383 Cellulite et autres infections de la peau;09;Médical;125;25
Domicile étranger;384;384 Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;09;Médical;75;57
Domicile étranger;385;385 Autres troubles de la peau, du tissu sous-cutané et du sein;09;Médical;113;144
