gewest;drg_34;drg_beschrijving;mdc_34;soort_diagnose;klassieke_hospitalisatie;daghospitalisatie
Brussels Hoofdstedelijk Gewest;484;Andere procedures op het mannelijk voortplantingsstelsel en gerelateerde procedures;12;Chirurgisch;183;22
Brussels Hoofdstedelijk Gewest;500;Maligne aandoening van het mannelijk voortplantingsstelsel;12;Medisch;118;129
Brussels Hoofdstedelijk Gewest;501;Diagnosen van het mannelijk voortplantingsstelsel behalve maligne aandoeningen;12;Medisch;467;3.872
Brussels Hoofdstedelijk Gewest;510;Evisceratie van het kleine bekken, radicale hysterectomie en andere radicale gynaecologische procedures;13;Chirurgisch;71;0
Brussels Hoofdstedelijk Gewest;511;Procedures op uterus/adnexen voor maligne aandoening van ovaria en adnexen;13;Chirurgisch;55;6
Brussels Hoofdstedelijk Gewest;512;Procedures op uterus/adnexen voor maligne aandoening behalve ovaria en adnexen;13;Chirurgisch;109;13
Brussels Hoofdstedelijk Gewest;513;Procedures op uterus/adnexen voor niet-maligne aandoening behalve leiomyoma;13;Chirurgisch;1.052;1.027
Brussels Hoofdstedelijk Gewest;514;Reconstructieve procedures op het vrouwelijke voortplantingsstelsel;13;Chirurgisch;249;45
Brussels Hoofdstedelijk Gewest;517;Dilatatie en curettage voor niet-verloskundige diagnosen;13;Chirurgisch;45;588
Brussels Hoofdstedelijk Gewest;518;Andere procedures op het vrouwelijke voortplantingsstelsel en gerelateerde procedures;13;Chirurgisch;162;288
Brussels Hoofdstedelijk Gewest;519;Procedures op uterus/adnexen voor leiomyoma;13;Chirurgisch;545;216
Brussels Hoofdstedelijk Gewest;530;Maligne aandoening van het vrouwelijke voortplantingsstelsel;13;Medisch;153;133
Brussels Hoofdstedelijk Gewest;531;Infecties van het vrouwelijke voortplantingsstelsel;13;Medisch;97;23
Brussels Hoofdstedelijk Gewest;532;Menstruatiestoornissen en andere stoornissen van het vrouwelijke voortplantingsstelsel;13;Medisch;187;934
Brussels Hoofdstedelijk Gewest;540;Bevalling met sectio caesarea;14;Chirurgisch;3.381;< 5
Brussels Hoofdstedelijk Gewest;541;Vaginale bevalling met sterilisatie en/of dilatatie en curettage;14;Chirurgisch;348;8
Brussels Hoofdstedelijk Gewest;542;Vaginale bevalling met gecompliceerde procedures behalve sterilisatie en/of dilatatie en curettage;14;Chirurgisch;269;< 5
Brussels Hoofdstedelijk Gewest;544;Dilatatie en curettage, aspiratie curettage of hysterotomie voor verloskundige diagnosen;14;Chirurgisch;209;986
Brussels Hoofdstedelijk Gewest;545;Procedure voor ectopische zwangerschap;14;Chirurgisch;187;13
Brussels Hoofdstedelijk Gewest;546;Andere operatiezaal procedures voor verloskundige diagnosen behalve bevalling;14;Chirurgisch;71;62
Brussels Hoofdstedelijk Gewest;560;Vaginale bevalling;14;Medisch;13.734;169
Brussels Hoofdstedelijk Gewest;561;Diagnosen in het postpartum en post abortus, zonder ingrepen;14;Medisch;279;8
Brussels Hoofdstedelijk Gewest;563;Vroegtijdige arbeid;14;Medisch;427;< 5
Brussels Hoofdstedelijk Gewest;564;Abortus, zonder dilatatie en curettage, aspiratie curettage of hysterotomie;14;Medisch;115;32
Brussels Hoofdstedelijk Gewest;565;Valse arbeid;14;Medisch;77;5
Brussels Hoofdstedelijk Gewest;566;Andere diagnosen in het antepartum;14;Medisch;1.468;385
Brussels Hoofdstedelijk Gewest;580;Pasgeborene, getransfereerd binnen 5 dagen, elders geboren;15;Medisch;56;0
Brussels Hoofdstedelijk Gewest;581;Pasgeborene, getransfereerd binnen 5 dagen, hier geboren;15;Medisch;< 5;0
Brussels Hoofdstedelijk Gewest;583;Pasgeborene, met extracorporele membraanoxygenatie (ECMO);15;Chirurgisch;5;0
Brussels Hoofdstedelijk Gewest;588;Pasgeborene, geboortegewicht < 1 500 g met majeure procedure;15;Chirurgisch;10;0
Brussels Hoofdstedelijk Gewest;589;Pasgeborene, geboortegewicht < 500 g of zwangerschapsduur < 24 weken;15;Medisch;9;0
Brussels Hoofdstedelijk Gewest;591;Pasgeborene, geboortegewicht 500-749 g zonder majeure procedure;15;Medisch;20;0
Brussels Hoofdstedelijk Gewest;593;Pasgeborene, geboortegewicht 750-999 g zonder majeure procedure;15;Medisch;51;0
Brussels Hoofdstedelijk Gewest;602;Pasgeborene, geboortegewicht 1 000-1 249 g met respiratoire distress syndroom/andere majeure respiratoire anomalie of majeure anomalie;15;Medisch;21;0
Brussels Hoofdstedelijk Gewest;603;Pasgeborene, geboortegewicht 1 000-1 249 g met of zonder andere significante aandoening;15;Medisch;14;0
Brussels Hoofdstedelijk Gewest;607;Pasgeborene, geboortegewicht 1 250-1 499 g met respiratoire distress syndroom/andere majeure respiratoire of majeure anomalie;15;Medisch;52;0
Brussels Hoofdstedelijk Gewest;608;Pasgeborene, geboortegewicht 1 250-1 499 g met of zonder andere significante aandoening;15;Medisch;13;0
Brussels Hoofdstedelijk Gewest;609;Pasgeborene, geboortegewicht 1 500-2 499 g met majeure procedure;15;Chirurgisch;12;0
Brussels Hoofdstedelijk Gewest;611;Pasgeborene, geboortegewicht 1 500-1 999 g met majeure anomalie;15;Medisch;15;0
Brussels Hoofdstedelijk Gewest;612;Pasgeborene, geboortegewicht 1 500-1 999 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;63;0
Brussels Hoofdstedelijk Gewest;613;Pasgeborene, geboortegewicht 1 500-1 999 g met congenitale of perinatale infecties;15;Medisch;8;0
Brussels Hoofdstedelijk Gewest;614;Andere pasgeborene, geboortegewicht 1 500-1 999 g met of zonder andere significante aandoening;15;Medisch;67;0
Brussels Hoofdstedelijk Gewest;621;Pasgeborene, geboortegewicht 2 000-2 499 g met majeure anomalie;15;Medisch;22;0
Brussels Hoofdstedelijk Gewest;622;Pasgeborene, geboortegewicht 2 000-2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;51;0
Brussels Hoofdstedelijk Gewest;623;Pasgeborene, geboortegewicht 2 000-2 499 g met congenitale of perinatale infectie;15;Medisch;15;0
Brussels Hoofdstedelijk Gewest;625;Pasgeborene, geboortegewicht 2 000-2 499 g, hier geboren, met andere significante aandoening;15;Medisch;48;0
Brussels Hoofdstedelijk Gewest;626;Pasgeborene, geboortegewicht 2 000-2 499 g, normale pasgeborene of pasgeborene met ander probleem;15;Medisch;56;0
Brussels Hoofdstedelijk Gewest;630;Pasgeborene, geboortegewicht > 2 499 g met majeure cardiovasculaire procedures;15;Chirurgisch;6;0
Brussels Hoofdstedelijk Gewest;631;Pasgeborene, geboortegewicht > 2 499 g met andere majeure procedure;15;Chirurgisch;30;0
Brussels Hoofdstedelijk Gewest;633;Pasgeborene, geboortegewicht > 2 499 g met majeure anomalie;15;Medisch;66;0
Brussels Hoofdstedelijk Gewest;634;Pasgeborene, geboortegewicht > 2 499 g met respiratoire distress syndroom/andere majeure respiratoire aandoening;15;Medisch;120;0
Brussels Hoofdstedelijk Gewest;636;Pasgeborene, geboortegewicht > 2 499 g met congenitale of perinatale infecties;15;Medisch;50;0
Brussels Hoofdstedelijk Gewest;639;Pasgeborene, geboortegewicht > 2 499 g hier geboren, met andere significante aandoening;15;Medisch;132;0
Brussels Hoofdstedelijk Gewest;640;Pasgeborene, geboortegewicht > 2 499 g, normale pasgeborene of met ander probleem;15;Medisch;379;< 5
Brussels Hoofdstedelijk Gewest;650;Splenectomie;16;Chirurgisch;20;0
Brussels Hoofdstedelijk Gewest;651;Andere procedures op bloed en bloedvormende organen;16;Chirurgisch;74;48
Brussels Hoofdstedelijk Gewest;660;Majeure hemato-/immunologische diagnosen behalve crisis van sikkelcelanemie en coagulatie;16;Medisch;414;386
Brussels Hoofdstedelijk Gewest;661;Bloedstollingsstoornissen en bloedplaatjes;16;Medisch;146;336
Brussels Hoofdstedelijk Gewest;662;Crisis van sikkelcelanemie;16;Medisch;248;34
Brussels Hoofdstedelijk Gewest;663;Andere anemia en bloedstoornissen en hematopoietische organen;16;Medisch;957;2.084
Brussels Hoofdstedelijk Gewest;680;Majeure operatiezaal procedures voor lymfatische/hematopoietische/andere neoplasma;17;Chirurgisch;75;< 5
Brussels Hoofdstedelijk Gewest;681;Andere operatiezaal procedures voor lymfatisch/hematopoietisch/andere neoplasma;17;Chirurgisch;326;82
Brussels Hoofdstedelijk Gewest;690;Acute leukemie;17;Medisch;103;228
Brussels Hoofdstedelijk Gewest;691;Lymfoom, myeloom en niet-acute leukemie;17;Medisch;379;689
Brussels Hoofdstedelijk Gewest;692;Radiotherapie;17;Medisch;77;8
Brussels Hoofdstedelijk Gewest;694;Lymphatisch en andere maligne aandoeningen en neoplasmata met onzeker gedrag;17;Medisch;248;1.189
Brussels Hoofdstedelijk Gewest;695;Chemotherapie voor acute leukemie;17;Medisch;136;916
Brussels Hoofdstedelijk Gewest;696;Andere chemotherapie;17;Medisch;1.869;30.117
Brussels Hoofdstedelijk Gewest;710;Infectieuze en parasitaire ziekten, HIV met operatiezaal procedures inbegrepen;18;Chirurgisch;264;5
Brussels Hoofdstedelijk Gewest;711;Postoperatieve, posttraumatische en andere toestel- infecties met operatiezaal procedures;18;Chirurgisch;168;13
Brussels Hoofdstedelijk Gewest;720;Septicemie en gedissemineerde infecties;18;Medisch;1.092;0
Brussels Hoofdstedelijk Gewest;721;Postoperatieve, posttraumatische en andere toestel infecties;18;Medisch;300;15
Brussels Hoofdstedelijk Gewest;722;Koorts;18;Medisch;328;< 5
Brussels Hoofdstedelijk Gewest;723;Virale ziekte;18;Medisch;838;8
Brussels Hoofdstedelijk Gewest;724;Andere infectieuze en parasitaire ziekten;18;Medisch;365;27
Brussels Hoofdstedelijk Gewest;740;Diagnosen van mentale ziekte met operatiezaal procedures;19;Chirurgisch;64;7
Brussels Hoofdstedelijk Gewest;750;Schizofrenie;19;Medisch;184;0
Brussels Hoofdstedelijk Gewest;751;Majeure depressieve stoornissen en andere/niet-gespecificeerde psychoses;19;Medisch;465;0
Brussels Hoofdstedelijk Gewest;752;Persoonlijkheidsstoornissen en impulscontrolestoornissen;19;Medisch;87;< 5
Brussels Hoofdstedelijk Gewest;753;Bipolaire stoornissen;19;Medisch;333;0
Brussels Hoofdstedelijk Gewest;754;Depressie, behalve majeure depressieve diagnosen;19;Medisch;230;0
Brussels Hoofdstedelijk Gewest;755;Aanpassingstoornis en neuroses, behalve depressieve diagnosen;19;Medisch;178;< 5
Brussels Hoofdstedelijk Gewest;756;Acute angst en delirante toestanden;19;Medisch;514;0
Brussels Hoofdstedelijk Gewest;757;Organische stoornissen van de geestelijke gezondheid;19;Medisch;510;35
Brussels Hoofdstedelijk Gewest;758;Gedragsstoornissen;19;Medisch;59;< 5
Brussels Hoofdstedelijk Gewest;759;Eetstoornissen;19;Medisch;21;0
Brussels Hoofdstedelijk Gewest;760;Andere stoornissen van de mentale gezondheid;19;Medisch;465;51
Brussels Hoofdstedelijk Gewest;770;Alcohol en drugs- misbruik of verslaving, ontslag tegen medisch advies;20;Medisch;48;< 5
Brussels Hoofdstedelijk Gewest;772;Alcohol en drugs- verslaving met revalidatietherapie of revalidatie/detoxificatietherapie;20;Medisch;269;0
Brussels Hoofdstedelijk Gewest;773;Misbruik van en verslaving aan opiaten;20;Medisch;76;< 5
Brussels Hoofdstedelijk Gewest;774;Misbruik van en verslaving aan cocaine;20;Medisch;69;< 5
Brussels Hoofdstedelijk Gewest;775;Misbruik van en verslaving aan alcohol;20;Medisch;690;< 5
Brussels Hoofdstedelijk Gewest;776;Misbruik van en verslaving aan andere drugs;20;Medisch;92;< 5
Brussels Hoofdstedelijk Gewest;791;Operatiezaal procedures voor andere complicaties van de behandeling;21;Chirurgisch;310;93
Brussels Hoofdstedelijk Gewest;811;Allergische reacties;21;Medisch;153;0
Brussels Hoofdstedelijk Gewest;812;Vergiftiging door geneesmiddellen;21;Medisch;938;< 5
Brussels Hoofdstedelijk Gewest;813;Andere complicaties van de behandeling;21;Medisch;379;59
Brussels Hoofdstedelijk Gewest;815;Andere diagnosen van letsels, vergiftigingen en toxische effecten;21;Medisch;309;5
Brussels Hoofdstedelijk Gewest;816;Toxische effecten van niet-medische substanties;21;Medisch;159;< 5
Brussels Hoofdstedelijk Gewest;842;Brandwonden met huidgreffe behalve extensieve derde graad brandwonden;22;Chirurgisch;< 5;< 5
Brussels Hoofdstedelijk Gewest;844;“Partial thickness” brandwonden zonder huidgreffe;22;Medisch;33;0
Brussels Hoofdstedelijk Gewest;850;Procedures met diagnosen van revalidatie, nazorg of andere contacten met gezondheidsinstellingen;23;Chirurgisch;791;4.041
Brussels Hoofdstedelijk Gewest;860;Revalidatie;23;Medisch;3.110;0
Brussels Hoofdstedelijk Gewest;861;Tekens, symptomen en andere factoren met invloed op de gezondheidstoestand;23;Medisch;2.932;8.980
Brussels Hoofdstedelijk Gewest;862;Andere nazorg en convalescentie;23;Medisch;1.782;3.263
Brussels Hoofdstedelijk Gewest;863;Neonatale nazorg;23;Medisch;74;0
Brussels Hoofdstedelijk Gewest;890;HIV met multipele majeure HIV gerelateerde aandoeningen;24;Medisch;55;0
Brussels Hoofdstedelijk Gewest;892;HIV met majeure HIV gerelateerde aandoeningen;24;Medisch;90;55
Brussels Hoofdstedelijk Gewest;893;HIV met multipele significante HIV gerelateerde aandoeningen;24;Medisch;15;0
Brussels Hoofdstedelijk Gewest;894;HIV met een significante HIV aandoening of zonder significante gerelateerde aandoeningen;24;Medisch;112;22
Brussels Hoofdstedelijk Gewest;910;Craniotomie voor multipele significante traumata;25;Chirurgisch;12;0
Brussels Hoofdstedelijk Gewest;911;Extensieve abdominale/thoracale procedures voor multipele significante traumata;25;Chirurgisch;13;0
Brussels Hoofdstedelijk Gewest;912;Musculo-skeletale en andere procedures voor multipele significante traumata;25;Chirurgisch;99;0
Brussels Hoofdstedelijk Gewest;930;Multipele significante traumata zonder operatiezaal procedures;25;Medisch;68;0
Brussels Hoofdstedelijk Gewest;950;Extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;330;132
Brussels Hoofdstedelijk Gewest;951;Matige uitgebreide procedure zonder verband met de hoofddiagnose;0;Chirurgisch;1.091;212
Brussels Hoofdstedelijk Gewest;952;Niet-extensieve procedure zonder verband met de hoofddiagnose;0;Chirurgisch;446;243
Brussels Hoofdstedelijk Gewest;955;Hoofddiagnose niet geldig als ontslagdiagnose;0;Andere;< 5;0
Brussels Hoofdstedelijk Gewest;956;Niet te groeperen verblijven;0;Andere;19;< 5
Brussels Hoofdstedelijk Gewest;MMM;Daghospitalisatie;SS;Andere;0;36
Buitenlands verblijf;1;Lever- en/of darmtransplantatie;PP;Chirurgisch;41;0
Buitenlands verblijf;2;Hart- en/of longtransplantatie;PP;Chirurgisch;5;0
Buitenlands verblijf;3;Beenmergtransplantatie;PP;Chirurgisch;29;0
Buitenlands verblijf;4;Extracorporele membraanoxygenatie of tracheostomie met langdurige mechanische ventilatie met extensieve procedure;PP;Chirurgisch;90;0
Buitenlands verblijf;5;Tracheostomie met langdurige mechanische ventilatie zonder extensieve procedure;PP;Chirurgisch;12;0
Buitenlands verblijf;6;Pancreastransplantatie;PP;Chirurgisch;< 5;0
Buitenlands verblijf;20;Craniotomie voor trauma;1;Chirurgisch;32;0
Buitenlands verblijf;21;Craniotomie behalve voor trauma;1;Chirurgisch;187;< 5
Buitenlands verblijf;22;Procedures op een ventriculaire shunt;1;Chirurgisch;10;0
Buitenlands verblijf;23;Spinale procedures;1;Chirurgisch;44;5
Buitenlands verblijf;24;Extracraniale vasculaire procedures;1;Chirurgisch;91;< 5
Buitenlands verblijf;26;Andere procedures op het zenuwstelsel en gerelateerde procedures;1;Chirurgisch;84;286
Buitenlands verblijf;40;Spinale stoornissen en letsels;1;Medisch;7;< 5
Buitenlands verblijf;41;Maligniteit van het zenuwstelsel;1;Medisch;52;14
Buitenlands verblijf;42;Degeneratieve stoornissen van het zenuwstelsel met uitzondering van multipele sclerose;1;Medisch;86;5
Buitenlands verblijf;43;Multipele sclerose en andere demyeliniserende ziekten;1;Medisch;64;< 5
Buitenlands verblijf;44;Intracraniële hemorragie;1;Medisch;48;0
Buitenlands verblijf;45;CVA en precerebrale occlusie met infarct;1;Medisch;198;< 5
Buitenlands verblijf;46;Niet specifieke CVA en precerebrale occlusie zonder infarct;1;Medisch;7;< 5
Buitenlands verblijf;47;Transitoire cerebrale ischemie (TIA);1;Medisch;78;0
Buitenlands verblijf;48;Stoornissen van de perifere, craniale en autonome zenuwen;1;Medisch;76;45
Buitenlands verblijf;49;Bacteriële en tuberculeuze infecties van het zenuwstelsel;1;Medisch;8;0
Buitenlands verblijf;50;Niet bacteriële infecties van het zenuwstelsel behalve virale meningitis;1;Medisch;24;< 5
Buitenlands verblijf;51;Virale meningitis;1;Medisch;13;0
Buitenlands verblijf;52;Niet-traumatische stupor en coma;1;Medisch;38;< 5
Buitenlands verblijf;53;Epileptisch insult;1;Medisch;377;5
Buitenlands verblijf;54;Migraine en andere hoofdpijn;1;Medisch;99;< 5
Buitenlands verblijf;55;Hoofdtrauma met coma > 1 uur of met hemorragie;1;Medisch;105;< 5
Buitenlands verblijf;56;Cerebrale contusie/laceratie en gecompliceerde schedelbreuk, met coma < 1 uur of zonder coma;1;Medisch;8;0
Buitenlands verblijf;57;Hersenschudding, gesloten schedelbreuk niet anders gespecificeerd, niet gecompliceerd intracraniaal letsel, coma < 1 uur of geen coma;1;Medisch;192;< 5
Buitenlands verblijf;58;Andere stoornissen van het zenuwstelsel;1;Medisch;199;36
Buitenlands verblijf;70;Procedures op de orbita;2;Chirurgisch;14;7
Buitenlands verblijf;73;Procedures op het oog behalve op de orbita;2;Chirurgisch;281;1.913
Buitenlands verblijf;80;Acute majeure ooginfecties;2;Medisch;11;0
Buitenlands verblijf;82;Oogstoornissen behalve majeure infecties;2;Medisch;40;40
Buitenlands verblijf;89;Majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;51;148
Buitenlands verblijf;90;Majeure procedures op larynx en trachea;3;Chirurgisch;16;< 5
Buitenlands verblijf;91;Andere majeure procedures op hoofd en hals;3;Chirurgisch;22;< 5
Buitenlands verblijf;92;Procedures op aangezichtsbeenderen, behalve majeure procedures op aangezichts- en schedelbeenderen;3;Chirurgisch;99;173
Buitenlands verblijf;93;Procedures op sinussen en mastoïd;3;Chirurgisch;71;46
Buitenlands verblijf;95;Palatoplastie en herstel van hazelip;3;Chirurgisch;5;0
Buitenlands verblijf;97;Procedures op tonsillen en adenoïden;3;Chirurgisch;63;221
Buitenlands verblijf;98;Andere procedures op oren, neus, mond en keel;3;Chirurgisch;219;313
Buitenlands verblijf;110;Maligne aandoeningen van oren, neus, mond, keel, schedel/aangezicht;3;Medisch;28;29
Buitenlands verblijf;111;Vertigo en andere labyrintstoornissen;3;Medisch;77;< 5
Buitenlands verblijf;113;Infecties bovenste luchtwegen;3;Medisch;292;14
Buitenlands verblijf;114;Dentale en orale ziekten en letsels;3;Medisch;75;635
Buitenlands verblijf;115;Andere diagnosen van oren, neus, mond, keel en schedel/aangezicht;3;Medisch;569;101
Buitenlands verblijf;120;Majeure thoracale en respiratoire procedures;4;Chirurgisch;71;< 5
Buitenlands verblijf;121;Andere respiratoire en thoracale procedures;4;Chirurgisch;72;5
Buitenlands verblijf;130;Diagnose van het respiratoire stelsel met kunstmatige beademing 96+ uur;4;Medisch;19;0
Buitenlands verblijf;131;Mucoviscidose (cystic fibrosis) - longziekte;4;Medisch;9;< 5
Buitenlands verblijf;132;Bronchopulmonale dysplasie en andere chronische respiratoire ziekten ontstaan in de perinatale periode;4;Medisch;< 5;0
Buitenlands verblijf;133;Respiratoire insufficiëntie;4;Medisch;10;0
Buitenlands verblijf;134;Longembolie;4;Medisch;71;< 5
Buitenlands verblijf;135;Majeur thoracaal en respiratoir trauma;4;Medisch;115;0
Buitenlands verblijf;136;Maligne respiratoire aandoening;4;Medisch;76;33
Buitenlands verblijf;137;Majeure respiratoire infecties en inflammaties;4;Medisch;100;< 5
Buitenlands verblijf;138;Bronchiolitis en respiratoir syncytiaal virus (RSV) pneumonie;4;Medisch;114;0
Buitenlands verblijf;139;Andere pneumonie;4;Medisch;321;< 5
Buitenlands verblijf;140;Chronische obstructieve longaandoeningen;4;Medisch;210;6
Buitenlands verblijf;141;Astma;4;Medisch;92;0
Buitenlands verblijf;142;Interstitiële en alveolaire longziekte;4;Medisch;30;6
Buitenlands verblijf;143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;4;Medisch;81;24
Buitenlands verblijf;144;Respiratoire tekens, symptomen en mineure diagnosen;4;Medisch;238;42
Buitenlands verblijf;160;Majeur cardiothoracaal herstel van hartanomalie;5;Chirurgisch;36;0
Buitenlands verblijf;161;Inplantatie van hartdefibrillator en hartassistentiesyteem;5;Chirurgisch;51;< 5
Buitenlands verblijf;162;Procedures op hartkleppen met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;38;0
Buitenlands verblijf;163;Procedures op hartkleppen zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;194;0
Buitenlands verblijf;165;Coronaire overbrugging met acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;59;0
Buitenlands verblijf;166;Coronaire overbrugging zonder acuut myocardinfarct of complexe hoofddiagnose;5;Chirurgisch;260;0
Buitenlands verblijf;167;Andere cardiothoracale procedures en thoracovasculaire procedures;5;Chirurgisch;171;< 5
Buitenlands verblijf;169;Majeure abdominale vasculaire procedures;5;Chirurgisch;38;0
Buitenlands verblijf;170;Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;5;Chirurgisch;8;0
Buitenlands verblijf;171;Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;5;Chirurgisch;61;0
Buitenlands verblijf;174;Percutane coronaire procedures met acuut myocardinfarct;5;Chirurgisch;232;10
Buitenlands verblijf;175;Percutane coronaire procedures zonder acuut myocardinfarct;5;Chirurgisch;639;32
Buitenlands verblijf;176;Vervangen van pacemaker of defibrillator;5;Chirurgisch;30;7
Buitenlands verblijf;177;Revisie van pacemaker of defibrillator behalve toestel vervanging;5;Chirurgisch;17;0
Buitenlands verblijf;180;Andere procedures op het circulatoire systeem;5;Chirurgisch;20;123
Buitenlands verblijf;181;Procedures op de arteries van de onderste ledematen;5;Chirurgisch;246;33
Buitenlands verblijf;182;Andere perifere vasculaire procedures;5;Chirurgisch;103;42
Buitenlands verblijf;190;Acuut myocardinfarct;5;Medisch;101;8
Buitenlands verblijf;191;Hartkatheterisatie voor coronaire condities;5;Medisch;173;207
Buitenlands verblijf;192;Hartkatheterisatie voor andere niet-coronaire condities;5;Medisch;237;120
Buitenlands verblijf;193;Acute en subacute endocarditis;5;Medisch;6;0
Buitenlands verblijf;194;Hartfalen;5;Medisch;204;< 5
Buitenlands verblijf;196;Hartstilstand en shock;5;Medisch;31;0
Buitenlands verblijf;197;Perifere en andere vasculaire stoornissen;5;Medisch;89;42
Buitenlands verblijf;198;Angina pectoris en coronaire atherosclerose;5;Medisch;55;0
Buitenlands verblijf;199;Hypertensie;5;Medisch;42;< 5
Buitenlands verblijf;200;Structurele hartaandoeningen en kleplijden;5;Medisch;23;5
Buitenlands verblijf;201;Hartaritmie en geleidingsstoornissen;5;Medisch;223;72
Buitenlands verblijf;203;Thoracale pijn;5;Medisch;85;< 5
Buitenlands verblijf;204;Syncope en collaps;5;Medisch;129;0
Buitenlands verblijf;205;Cardiomyopathie;5;Medisch;< 5;< 5
Buitenlands verblijf;206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;5;Medisch;26;15
Buitenlands verblijf;207;Andere diagnosen van het circulatoir stelsel;5;Medisch;93;6
Buitenlands verblijf;220;Majeure procedures op oesofagus, maag en duodenum;6;Chirurgisch;143;12
Buitenlands verblijf;221;Majeure procedures op dunne en dikke darm;6;Chirurgisch;267;< 5
Buitenlands verblijf;222;Andere procedures op oesofagus, maag en duodenum;6;Chirurgisch;137;37
Buitenlands verblijf;223;Andere procedures op dunne en dikke darm;6;Chirurgisch;86;22
Buitenlands verblijf;224;Peritoneale adhesiolyse;6;Chirurgisch;44;< 5
Buitenlands verblijf;225;Appendectomie;6;Chirurgisch;194;< 5
Buitenlands verblijf;226;Anale procedures;6;Chirurgisch;103;129
Buitenlands verblijf;227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;118;47
Buitenlands verblijf;228;Procedures voor hernia inguinalis, femoralis en umbilicalis;6;Chirurgisch;131;150
Buitenlands verblijf;229;Andere procedures op het spijsverteringsstelsel en abdomen;6;Chirurgisch;76;27
Buitenlands verblijf;240;Maligne aandoeningen van het spijsverteringsstelsel;6;Medisch;116;126
Buitenlands verblijf;241;Peptisch ulcus en gastritis;6;Medisch;97;166
Buitenlands verblijf;242;Majeure slokdarmstoornissen;6;Medisch;10;6
Buitenlands verblijf;243;Andere slokdarmstoornissen;6;Medisch;110;162
Buitenlands verblijf;244;Diverticulitis en diverticulosis;6;Medisch;93;175
Buitenlands verblijf;245;Inflammatoire darmziekte;6;Medisch;51;115
Buitenlands verblijf;246;Gastro-intestinale vasculaire insufficiëntie;6;Medisch;8;< 5
Buitenlands verblijf;247;Intestinale obstructie;6;Medisch;89;< 5
Buitenlands verblijf;248;Majeure gastro-intestinale en peritoneale infecties;6;Medisch;52;< 5
Buitenlands verblijf;249;Andere gastro-enteritis, misselijkheid en braken;6;Medisch;420;84
Buitenlands verblijf;251;Abdominale pijn;6;Medisch;76;101
Buitenlands verblijf;252;Dysfunctie, reactie op en complicatie van gastro-intestinaal toestel of procedure;6;Medisch;59;23
Buitenlands verblijf;253;Andere en niet gespecificeerde gastro-intestinale hemorragie;6;Medisch;36;25
Buitenlands verblijf;254;Andere diagnosen van spijsverteringsstelsel;6;Medisch;264;962
Buitenlands verblijf;260;Majeure pancreas-, lever- en shuntprocedures;7;Chirurgisch;111;< 5
Buitenlands verblijf;261;Majeure procedures op de galwegen;7;Chirurgisch;41;< 5
Buitenlands verblijf;262;Cholecystectomie, behalve laparoscopisch;7;Chirurgisch;10;0
Buitenlands verblijf;263;Laparoscopische cholecystectomie;7;Chirurgisch;211;47
Buitenlands verblijf;264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;7;Chirurgisch;70;24
Buitenlands verblijf;279;Hepatisch coma en andere majeure acute leverstoornissen;7;Medisch;42;< 5
Buitenlands verblijf;280;Alcoholische leverziekte;7;Medisch;42;< 5
Buitenlands verblijf;281;Maligne aandoeningen van het hepatobiliair stelsel en de pancreas;7;Medisch;101;47
Buitenlands verblijf;282;Stoornissen van de pancreas behalve maligne aandoeningen;7;Medisch;150;10
Buitenlands verblijf;283;Andere leverstoornissen;7;Medisch;73;25
Buitenlands verblijf;284;Stoornissen van de galblaas en de galwegen;7;Medisch;202;31
Buitenlands verblijf;301;Vervanging van heupgewricht;8;Chirurgisch;752;0
Buitenlands verblijf;302;Vervanging van kniegewricht;8;Chirurgisch;467;< 5
Buitenlands verblijf;303;Dorsolumbale arthrodese bij wervelkolomafwijkingen;8;Chirurgisch;13;0
Buitenlands verblijf;304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;8;Chirurgisch;273;0
Buitenlands verblijf;305;Amputatie van onderste lidmaat behalve tenen;8;Chirurgisch;21;0
Buitenlands verblijf;308;Herstellen van heup en femur fracturen;8;Chirurgisch;146;0
Buitenlands verblijf;309;Andere significante procedures op heup en femur;8;Chirurgisch;88;54
Buitenlands verblijf;310;Excisie en decompressie van discus intervertebralis;8;Chirurgisch;423;< 5
Buitenlands verblijf;312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;8;Chirurgisch;17;7
Buitenlands verblijf;313;Procedures op de knie en het onderbeen, behalve op de voet;8;Chirurgisch;366;526
