région;drg_34;libellé_drg;mdc_34;type_de_diagnostic;hospitalisation_classique;hospitalisation_de_jour
Région de Bruxelles-Capitale;636;Nouveau-né, poids de naissance > 2 499 g avec infection congénitale ou périnatale;15;Médical;50;0
Région de Bruxelles-Capitale;639;Nouveau-né, poids de naissance > 2 499 g avec autre affection significative;15;Médical;132;0
Région de Bruxelles-Capitale;640;Nouveau-né, poids de naissance > 2 499 g, normal et avec autres problèmes;15;Médical;379;< 5
Région de Bruxelles-Capitale;650;Splénectomie;16;Chirurgical;20;0
Région de Bruxelles-Capitale;651;Autres procédures concernant le sang et les organes hématopoïétiques;16;Chirurgical;74;48
Région de Bruxelles-Capitale;660;Diagnostics hématologiques et immunologiques majeurs excepté crise drépanocytaire et coagulation;16;Médical;414;386
Région de Bruxelles-Capitale;661;Troubles de la coagulation et des plaquettes;16;Médical;146;336
Région de Bruxelles-Capitale;662;Crise d'anémie à cellules falciformes;16;Médical;248;34
Région de Bruxelles-Capitale;663;Autres anémies et troubles sanguins, troubles des organes hématopoïétiques;16;Médical;957;2.084
Région de Bruxelles-Capitale;680;Procédures opératoires majeures pour néoplasie lymphatique, hématopoïétique ou autre;17;Chirurgical;75;< 5
Région de Bruxelles-Capitale;681;Autres procédures opératoires pour néoplasie lymphatique, hématopoïétique ou autre;17;Chirurgical;326;82
Région de Bruxelles-Capitale;690;Leucémie aiguë;17;Médical;103;228
Région de Bruxelles-Capitale;691;Lymphome, myélome et leucémie non aiguë;17;Médical;379;689
Région de Bruxelles-Capitale;692;Radiothérapie;17;Médical;77;8
Région de Bruxelles-Capitale;694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;17;Médical;248;1.189
Région de Bruxelles-Capitale;695;Chimiothérapie pour leucémie aiguë;17;Médical;136;916
Région de Bruxelles-Capitale;696;Autre chimiothérapie;17;Médical;1.869;30.117
Région de Bruxelles-Capitale;710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;18;Chirurgical;264;5
Région de Bruxelles-Capitale;711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;18;Chirurgical;168;13
Région de Bruxelles-Capitale;720;Septicémie et infections disséminées;18;Médical;1.092;0
Région de Bruxelles-Capitale;721;Infections post-opératoires, post-traumatiques ou d'autre matériel;18;Médical;300;15
Région de Bruxelles-Capitale;722;Fièvre;18;Médical;328;< 5
Région de Bruxelles-Capitale;723;Maladie virale;18;Médical;838;8
Région de Bruxelles-Capitale;724;Autres maladies infectieuses et parasitaires;18;Médical;365;27
Région de Bruxelles-Capitale;740;Diagnostic de maladie mentale avec procédure opératoire;19;Chirurgical;64;7
Région de Bruxelles-Capitale;750;Schizophrénie;19;Médical;184;0
Région de Bruxelles-Capitale;751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;19;Médical;465;0
Région de Bruxelles-Capitale;752;Troubles de la personnalité et du contrôle des impulsions;19;Médical;87;< 5
Région de Bruxelles-Capitale;753;Troubles bipolaires;19;Médical;333;0
Région de Bruxelles-Capitale;754;Dépression, excepté trouble dépressif majeur;19;Médical;230;0
Région de Bruxelles-Capitale;755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;178;< 5
Région de Bruxelles-Capitale;756;États d'anxiété et de délire aigus;19;Médical;514;0
Région de Bruxelles-Capitale;757;Troubles organiques de la santé mentale;19;Médical;510;35
Région de Bruxelles-Capitale;758;Troubles comportementaux;19;Médical;59;< 5
Région de Bruxelles-Capitale;759;Troubles de la nutrition;19;Médical;21;0
Région de Bruxelles-Capitale;760;Autres troubles de la santé mentale;19;Médical;465;51
Région de Bruxelles-Capitale;770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;20;Médical;48;< 5
Région de Bruxelles-Capitale;772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;20;Médical;269;0
Région de Bruxelles-Capitale;773;Abus d'opiacés et dépendance;20;Médical;76;< 5
Région de Bruxelles-Capitale;774;Abus de cocaïne et dépendance;20;Médical;69;< 5
Région de Bruxelles-Capitale;775;Abus d'alcool et dépendance;20;Médical;690;< 5
Région de Bruxelles-Capitale;776;Abus d'autres drogues et dépendance;20;Médical;92;< 5
Région de Bruxelles-Capitale;791;Procédures opératoires pour autres complications de traitement;21;Chirurgical;310;93
Région de Bruxelles-Capitale;811;Réactions allergiques;21;Médical;153;0
Région de Bruxelles-Capitale;812;Empoisonnement par agents médicamenteux;21;Médical;938;< 5
Région de Bruxelles-Capitale;813;Autres complications de traitement;21;Médical;379;59
Région de Bruxelles-Capitale;815;Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;309;5
Région de Bruxelles-Capitale;816;Effets toxiques de substances non médicamenteuses;21;Médical;159;< 5
Région de Bruxelles-Capitale;842;Brûlures avec greffe de peau excepté brûlures extensives du troisième degré;22;Chirurgical;< 5;< 5
Région de Bruxelles-Capitale;844;Brûlures de « l'épaisseur partielle » sans greffe de peau;22;Médical;33;0
Région de Bruxelles-Capitale;850;Procédure avec diagnostic de rééducation, suites de soins ou autre contact avec les services de santé;23;Chirurgical;791;4.041
Région de Bruxelles-Capitale;860;Rééducation;23;Médical;3.110;0
Région de Bruxelles-Capitale;861;Signes, symptômes et autres facteurs influençant l'état de santé;23;Médical;2.932;8.980
Région de Bruxelles-Capitale;862;Autre suivi de soins et convalescence;23;Médical;1.782;3.263
Région de Bruxelles-Capitale;863;Suivi de soins néonatal;23;Médical;74;0
Région de Bruxelles-Capitale;890;HIV avec affections majeures multiples en rapport avec le HIV;24;Médical;55;0
Région de Bruxelles-Capitale;892;HIV avec une affection majeure en rapport avec le HIV;24;Médical;90;55
Région de Bruxelles-Capitale;893;HIV avec affections significatives multiples en rapport avec le HIV;24;Médical;15;0
Région de Bruxelles-Capitale;894;HIV avec une seule ou aucune affection significative en rapport avec le HIV;24;Médical;112;22
Région de Bruxelles-Capitale;910;Craniotomie pour polytraumatisme significatif;25;Chirurgical;12;0
Région de Bruxelles-Capitale;911;Procédure abdominale ou thoracique extensive pour polytraumatisme significatif;25;Chirurgical;13;0
Région de Bruxelles-Capitale;912;Procédures musculo-squelettiques et autres pour polytraumatisme significatif;25;Chirurgical;99;0
Région de Bruxelles-Capitale;930;Polytraumatisme significatif sans procédure opératoire;25;Médical;68;0
Région de Bruxelles-Capitale;950;Procédure extensive sans relation avec le diagnostic principal;0;Chirurgical;330;132
Région de Bruxelles-Capitale;951;Procédure modérément étendue sans relation avec le diagnostic principal;0;Chirurgical;1.091;212
Région de Bruxelles-Capitale;952;Procédure non extensive sans relation avec le diagnostic principal;0;Chirurgical;446;243
Région de Bruxelles-Capitale;955;Diagnostic principal non valable comme diagnostic de sortie;0;Autre;< 5;0
Région de Bruxelles-Capitale;956;Séjour non groupable;0;Autre;19;< 5
Région de Bruxelles-Capitale;MMM;Hospitalisation de jour;SS;Autre;0;36
Domicile étranger;1;Transplantation hépatique et/ou intestinale;PP;Chirurgical;41;0
Domicile étranger;2;Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;5;0
Domicile étranger;3;Transplantation de moelle osseuse;PP;Chirurgical;29;0
Domicile étranger;4;Oxygénation par membrane extracorporelle ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;90;0
Domicile étranger;5;Trachéostomie avec ventilation mécanique de longue durée sans intervention extensive;PP;Chirurgical;12;0
Domicile étranger;6;Transplantation du pancréas;PP;Chirurgical;< 5;0
Domicile étranger;20;Craniotomie pour traumatisme;1;Chirurgical;32;0
Domicile étranger;21;Craniotomie excepté pour traumatisme;1;Chirurgical;187;< 5
Domicile étranger;22;Procédures concernant un shunt ventriculaire;1;Chirurgical;10;0
Domicile étranger;23;Procédures au niveau de la colonne vertébrale et de la moelle épinière;1;Chirurgical;44;5
Domicile étranger;24;Procédures vasculaires extracrâniennes;1;Chirurgical;91;< 5
Domicile étranger;26;Autres procédures du système nerveux et procédures apparentées;1;Chirurgical;84;286
Domicile étranger;40;Troubles et lésions de la colonne vertébrale et de la moelle épinière;1;Médical;7;< 5
Domicile étranger;41;Malignité du système nerveux;1;Médical;52;14
Domicile étranger;42;Troubles dégénératifs du système nerveux excepté la sclérose en plaques;1;Médical;86;5
Domicile étranger;43;Sclérose en plaques et autres maladies démyélinisantes;1;Médical;64;< 5
Domicile étranger;44;Hémorragie intracrânienne;1;Médical;48;0
Domicile étranger;45;Accident vasculaire cérébral et occlusion précérébrale avec infarctus;1;Médical;198;< 5
Domicile étranger;46;Accident vasculaire cérébral non spécifique et occlusion précérébrale sans infarctus;1;Médical;7;< 5
Domicile étranger;47;Ischémie cérébrale transitoire (TIA);1;Médical;78;0
Domicile étranger;48;Troubles des nerfs crâniens, périphériques et autonomes;1;Médical;76;45
Domicile étranger;49;Infections bactériennes et tuberculeuses du système nerveux;1;Médical;8;0
Domicile étranger;50;Infections non-bactériennes du système nerveux, excepté méningite virale;1;Médical;24;< 5
Domicile étranger;51;Méningite virale;1;Médical;13;0
Domicile étranger;52;Comas et états stuporeux non traumatiques;1;Médical;38;< 5
Domicile étranger;53;Crise épileptique;1;Médical;377;5
Domicile étranger;54;Migraine et autres céphalées;1;Médical;99;< 5
Domicile étranger;55;Traumatisme crânien avec coma > 1 h ou hémorragie;1;Médical;105;< 5
Domicile étranger;56;Contusion ou lacération cérébrale et fracture du crâne compliquée, coma < 1 h ou pas de coma;1;Médical;8;0
Domicile étranger;57;Contusion, fracture du crâne fermée non autrement spécifiée, lésion intracrânienne non compliquée, coma < 1 h ou pas de coma;1;Médical;192;< 5
Domicile étranger;58;Autres troubles du système nerveux;1;Médical;199;36
Domicile étranger;70;Procédures orbitaires;2;Chirurgical;14;7
Domicile étranger;73;Procédures sur  l'œil excepté sur l'orbite;2;Chirurgical;281;1.913
Domicile étranger;80;Infections aiguës majeures de l'œil;2;Médical;11;0
Domicile étranger;82;Troubles oculaires excepté infections majeures;2;Médical;40;40
Domicile étranger;89;Procédures majeures sur les os de la face et du crâne;3;Chirurgical;51;148
Domicile étranger;90;Procédures majeures du larynx et de la trachée;3;Chirurgical;16;< 5
Domicile étranger;91;Autres procédures majeures de la tête et du cou;3;Chirurgical;22;< 5
Domicile étranger;92;Procédures sur les os de la face, excepté procédures majeures des os du crâne ou de la face;3;Chirurgical;99;173
Domicile étranger;93;Procédures sur sinus et mastoïde;3;Chirurgical;71;46
Domicile étranger;95;Réparation de la fente labiale et du palais;3;Chirurgical;5;0
Domicile étranger;97;Procédures sur amygdales et végétations;3;Chirurgical;63;221
Domicile étranger;98;Autres procédures sur l'oreille, le nez, la bouche et la gorge;3;Chirurgical;219;313
Domicile étranger;110;Affections malignes de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;28;29
Domicile étranger;111;Vertige et autres troubles labyrinthiques;3;Médical;77;< 5
Domicile étranger;113;Infection des voies aériennes supérieures;3;Médical;292;14
Domicile étranger;114;Maladies et lésions dentaires et buccales;3;Médical;75;635
Domicile étranger;115;Autres diagnostics de l'oreille, du nez, de la bouche, de la gorge, du crâne et de la face;3;Médical;569;101
Domicile étranger;120;Interventions majeures sur le système respiratoire et le thorax;4;Chirurgical;71;< 5
Domicile étranger;121;Autres interventions sur le système respiratoire et le thorax;4;Chirurgical;72;5
Domicile étranger;130;Affection du système respiratoire avec assistance ventilatoire pendant plus de 96 heures;4;Médical;19;0
Domicile étranger;131;Mucoviscidose (cystic fibrosis) - maladie pulmonaire;4;Médical;9;< 5
Domicile étranger;132;Dysplasie bronchopulmonaire et autres maladies respiratoires chroniques apparaissant en période périnatale;4;Médical;< 5;0
Domicile étranger;133;Insuffisance respiratoire;4;Médical;10;0
Domicile étranger;134;Embolie pulmonaire;4;Médical;71;< 5
Domicile étranger;135;Traumatisme majeur thoracique et respiratoire;4;Médical;115;0
Domicile étranger;136;Affection maligne respiratoire;4;Médical;76;33
Domicile étranger;137;Inflammations et infections majeures du système respiratoire;4;Médical;100;< 5
Domicile étranger;138;Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);4;Médical;114;0
Domicile étranger;139;Autre pneumonie;4;Médical;321;< 5
Domicile étranger;140;Maladie pulmonaire obstructive chronique;4;Médical;210;6
Domicile étranger;141;Asthme;4;Médical;92;0
Domicile étranger;142;Maladie pulmonaire interstitielle et alvéolaire;4;Médical;30;6
Domicile étranger;143;Autres diagnostics respiratoires excepté les signes, symptômes et diagnostics mineurs;4;Médical;81;24
Domicile étranger;144;Signes respiratoires, symptômes et diagnostics mineurs;4;Médical;238;42
Domicile étranger;160;Réparation majeure d'anomalie cardiaque par voie cardiothoracique;5;Chirurgical;36;0
Domicile étranger;161;Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;5;Chirurgical;51;< 5
Domicile étranger;162;Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou diagnostic principal complexe;5;Chirurgical;38;0
Domicile étranger;163;Procédures sur les valves cardiaques sans cathétérisme cardiaque ni diagnostic principal complexe;5;Chirurgical;194;0
Domicile étranger;165;Pontage coronarien avec infarctus aigu du myocarde ou diagnostic principal complexe;5;Chirurgical;59;0
Domicile étranger;166;Pontage coronarien sans infarctus aigu du myocarde ni disgnostic principal complexe;5;Chirurgical;260;0
Domicile étranger;167;Autres procédures cardiothoraciques et thoracovasculaires;5;Chirurgical;171;< 5
Domicile étranger;169;Procédures vasculaires abdominales majeures;5;Chirurgical;38;0
Domicile étranger;170;Implantation de pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;5;Chirurgical;8;0
Domicile étranger;171;Implantation de pacemaker permanent sans infarctus aigu du myocarde ni décompensation cardiaque ni choc;5;Chirurgical;61;0
Domicile étranger;174;Procédures coronariennes percutanées avec infarctus aigu du myocarde;5;Chirurgical;232;10
Domicile étranger;175;Procédures coronariennes percutanées sans infarctus aigu du myocarde;5;Chirurgical;639;32
Domicile étranger;176;Remplacement de pacemaker et de défibrillateur cardiaque;5;Chirurgical;30;7
Domicile étranger;177;Révision de pacemaker et de défibrillateur cardiaque excepté remplacement d'appareil;5;Chirurgical;17;0
Domicile étranger;180;Autres procédures sur le système circulatoire;5;Chirurgical;20;123
Domicile étranger;181;Procédures sur les artères des membres inférieurs;5;Chirurgical;246;33
Domicile étranger;182;Autres procédures sur les vaisseaux périphériques;5;Chirurgical;103;42
Domicile étranger;190;Infarctus aigu du myocarde;5;Médical;101;8
Domicile étranger;191;Cathétérisme cardiaque pour maladie coronarienne;5;Médical;173;207
Domicile étranger;192;Cathétérisme cardiaque pour autre maladie non coronarienne;5;Médical;237;120
Domicile étranger;193;Endocardite aiguë et subaiguë;5;Médical;6;0
Domicile étranger;194;Insuffisance cardiaque;5;Médical;204;< 5
Domicile étranger;196;Arrêt cardiaque et choc;5;Médical;31;0
Domicile étranger;197;Troubles vasculaires périphériques et autres;5;Médical;89;42
Domicile étranger;198;Angine de poitrine et athérosclérose coronarienne;5;Médical;55;0
Domicile étranger;199;Hypertension;5;Médical;42;< 5
Domicile étranger;200;Maladies cardiaques structurelles et valvulaires;5;Médical;23;5
Domicile étranger;201;Arythmie cardiaque et troubles de conduction;5;Médical;223;72
Domicile étranger;203;Douleur thoracique;5;Médical;85;< 5
Domicile étranger;204;Syncope et collapsus;5;Médical;129;0
Domicile étranger;205;Cardiomyopathie;5;Médical;< 5;< 5
Domicile étranger;206;Dysfonctionnement, réaction et complication en rapport avec du matériel ou une procédure cardiaques ou vasculaires;5;Médical;26;15
Domicile étranger;207;Autres diagnostics du système circulatoire;5;Médical;93;6
Domicile étranger;220;Procédures majeures sur œsophage, estomac et duodénum;6;Chirurgical;143;12
Domicile étranger;221;Procédures majeures sur l'intestin grêle et le gros intestin;6;Chirurgical;267;< 5
Domicile étranger;222;Autres procédures surœsophage, estomac et duodénum;6;Chirurgical;137;37
Domicile étranger;223;Autres procédures sur l'intestin grêle et le gros intestin;6;Chirurgical;86;22
Domicile étranger;224;Lyse d'adhérences péritonéales;6;Chirurgical;44;< 5
Domicile étranger;225;Appendicectomie;6;Chirurgical;194;< 5
Domicile étranger;226;Procédures sur l'anus;6;Chirurgical;103;129
Domicile étranger;227;Procédures pour hernie excepté hernies inguinale, fémorale et ombilicale;6;Chirurgical;118;47
Domicile étranger;228;Procédures pour hernies inguinale, fémorale et ombilicale;6;Chirurgical;131;150
Domicile étranger;229;Autres procédures sur le système digestif et au niveau abdominal;6;Chirurgical;76;27
Domicile étranger;240;Affections malignes du tube digestif;6;Médical;116;126
Domicile étranger;241;Ulcère peptique et gastrite;6;Médical;97;166
Domicile étranger;242;Troubles majeurs de l'œsophage;6;Médical;10;6
Domicile étranger;243;Autres troubles de l'œsophage;6;Médical;110;162
Domicile étranger;244;Diverticulite et diverticulose;6;Médical;93;175
Domicile étranger;245;Maladie inflammatoire de l'intestin;6;Médical;51;115
Domicile étranger;246;Insuffisance vasculaire gastro-intestinale;6;Médical;8;< 5
Domicile étranger;247;Obstruction intestinale;6;Médical;89;< 5
Domicile étranger;248;Infections gastro-intestinales et péritonéales majeures;6;Médical;52;< 5
Domicile étranger;249;Autres gastro-entérites, nausées et vomissements;6;Médical;420;84
Domicile étranger;251;Douleur abdominale;6;Médical;76;101
Domicile étranger;252;Dysfonctionnement, réaction et complication en rapport avec une procédure ou du matériel gastro-intestinaux;6;Médical;59;23
Domicile étranger;253;Hémorragie gastro-intestinale autre et non spécifiée;6;Médical;36;25
Domicile étranger;254;Autres diagnostics du système digestif;6;Médical;264;962
Domicile étranger;260;Procédures majeures sur pancréas, foie et shunt;7;Chirurgical;111;< 5
Domicile étranger;261;Procédures majeures des voies biliaires;7;Chirurgical;41;< 5
Domicile étranger;262;Cholécystectomie excepté par voie laparascopique;7;Chirurgical;10;0
Domicile étranger;263;Cholécystectomie laparoscopique;7;Chirurgical;211;47
Domicile étranger;264;Autres procédures abdominales, sur système hépatobiliaire et pancréas;7;Chirurgical;70;24
Domicile étranger;279;Coma hépatique et autres troubles hépatiques majeurs aigus;7;Médical;42;< 5
Domicile étranger;280;Maladie hépatique alcoolique;7;Médical;42;< 5
Domicile étranger;281;Affections malignes du système hépatobiliaire et du pancréas;7;Médical;101;47
Domicile étranger;282;Troubles du pancréas excepté affections malignes;7;Médical;150;10
Domicile étranger;283;Autres troubles du foie;7;Médical;73;25
Domicile étranger;284;Troubles de la vésicule biliaire et des voies biliaires;7;Médical;202;31
Domicile étranger;301;Remplacement d'articulation de la hanche;8;Chirurgical;752;0
Domicile étranger;302;Remplacement d'articulation du genou;8;Chirurgical;467;< 5
Domicile étranger;303;Arthrodèse dorsolombaire pour déviation du dos;8;Chirurgical;13;0
Domicile étranger;304;Arthrodèse dorsolombaire excepté déviation du dos;8;Chirurgical;273;0
Domicile étranger;305;Amputation des membres inférieurs, excepté amputation des seuls orteils;8;Chirurgical;21;0
Domicile étranger;308;Réparation de fractures de la hanche et du fémur;8;Chirurgical;146;0
Domicile étranger;309;Autres chirurgies significatives de la hanche et du fémur;8;Chirurgical;88;54
Domicile étranger;310;Excision et décompression de disque intervertébral;8;Chirurgical;423;< 5
Domicile étranger;312;Greffe cutanée, excepté sur la main, pour affections musculo-squelettique et du tissu conjonctif;8;Chirurgical;17;7
Domicile étranger;313;Procédures au niveau du genou et de la jambe excepté le pied;8;Chirurgical;366;526
Domicile étranger;314;Procédures au niveau du pied et des orteils;8;Chirurgical;178;100
Domicile étranger;315;Procédures au niveau de l'épaule, du bras et de l'avant-bras excepté le remplacement d'une articulation;8;Chirurgical;622;189
Domicile étranger;316;Procédures au niveau de la main et du poignet;8;Chirurgical;123;325
Domicile étranger;317;Procédures au niveau des tendons, muscles et autres tissus mous;8;Chirurgical;192;111
Domicile étranger;320;Autres procédures du système musculo-squelettique et du tissu conjonctif;8;Chirurgical;346;147
Domicile étranger;321;Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excision/décompression de disques intervertébraux;8;Chirurgical;201;0
Domicile étranger;322;Remplacement de l'articulation de l'épaule et du coude;8;Chirurgical;35;0
Domicile étranger;340;Fractures du fémur;8;Médical;16;0
Domicile étranger;341;Fracture du bassin ou luxation de la hanche;8;Médical;30;< 5
Domicile étranger;342;Fracture ou luxation excepté du fémur, du bassin et du dos;8;Médical;177;127
Domicile étranger;343;Affection maligne musculo-squelletique et fractures pathologiques liées à ce type d'affection;8;Médical;30;6
Domicile étranger;344;Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;8;Médical;27;< 5
Domicile étranger;346;Troubles du tissu conjonctif;8;Médical;57;28
Domicile étranger;347;Autres troubles, fractures et lésions du dos et du cou;8;Médical;258;692
Domicile étranger;349;Dysfonctionnement, réaction et complication dues à du matériel ou à une procédure orthopédique;8;Médical;42;13
Domicile étranger;351;Autres diagnostics concernant le système musculo-squelettique et le tissu conjonctif;8;Médical;169;113
Domicile étranger;361;Greffe cutanée pour affections de la peau et du tissu sous-cutané;9;Chirurgical;82;91
Domicile étranger;362;Procédures de mastectomie;9;Chirurgical;65;16
Domicile étranger;363;Procédures mammaires, excepté mastectomie;9;Chirurgical;220;119
Domicile étranger;364;Autres interventions sur la peau, les tissus sous-cutanés et apparentés;9;Chirurgical;221;136
Domicile étranger;380;Ulcères cutanés;9;Médical;13;< 5
Domicile étranger;381;Affections majeures de la peau;9;Médical;11;< 5
Domicile étranger;382;Affections malignes du sein;9;Médical;10;35
Domicile étranger;383;Cellulite et autres infections de la peau;9;Médical;172;52
Domicile étranger;384;Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;9;Médical;117;89
Domicile étranger;385;Autres affections de la peau, du tissu sous-cutané et du sein;9;Médical;92;177
Domicile étranger;401;Procédures sur les surrénales et l'hypophyse;10;Chirurgical;19;0
Domicile étranger;403;Procédures pour obésité;10;Chirurgical;1.279;148
Domicile étranger;404;Procédures sur la thyroïde, les parathyroïdes et le canal thyréoglosse;10;Chirurgical;82;< 5
Domicile étranger;405;Autres procédures pour troubles endocriniens, nutritionnels et métaboliques;10;Chirurgical;9;0
Domicile étranger;420;Diabète;10;Médical;116;0
Domicile étranger;421;Malnutrition, retard staturopondéral et autres troubles nutritionnels;10;Médical;71;103
Domicile étranger;422;Hypovolémie et troubles électrolytiques associés;10;Médical;50;0
Domicile étranger;423;Anomalies congénitales du métabolisme;10;Médical;14;11
Domicile étranger;424;Autres troubles endocriniens;10;Médical;62;< 5
Domicile étranger;425;Autres troubles électrolytiques sauf ceux associés à l'hypovolémie;10;Médical;29;0
Domicile étranger;440;Transplantation rénale;11;Chirurgical;20;0
Domicile étranger;441;Procédures majeures sur la vessie;11;Chirurgical;56;< 5
Domicile étranger;442;Procédures sur les reins et les voies urinaires pour affections malignes;11;Chirurgical;74;< 5
Domicile étranger;443;Procédures sur les reins et les voies urinaires pour affections bénignes;11;Chirurgical;254;176
Domicile étranger;444;Procédure uniquement pour matériel de voie d'accès de dialyse rénale;11;Chirurgical;12;< 5
Domicile étranger;445;Autres procédures sur la vessie;11;Chirurgical;33;7
Domicile étranger;446;Procédures urétrales et transurétrales;11;Chirurgical;214;75
Domicile étranger;447;Autres procédures du rein, des voies urinaires et apparentées;11;Chirurgical;13;< 5
Domicile étranger;461;Affection maligne des reins et des voies urinaires;11;Médical;23;42
Domicile étranger;462;Néphrite et néphrose;11;Médical;15;5
Domicile étranger;463;Infections des reins et des voies urinaires;11;Médical;294;18
Domicile étranger;465;Lithiases urinaires et obstruction acquise du tractus urinaire supérieur;11;Médical;224;277
Domicile étranger;466;Dysfonctionnement, réaction et complication de matériel ou de procédure génito-urinaire;11;Médical;55;12
Domicile étranger;468;Autres diagnostics, signes et symptômes du rein et des voies urinaires;11;Médical;164;312
Domicile étranger;469;Lésion aiguë du rein;11;Médical;22;0
Domicile étranger;470;Maladie rénale chronique;11;Médical;42;15
Domicile étranger;480;Procédures majeures sur le petit bassin chez l'homme;12;Chirurgical;143;0
Domicile étranger;481;Procédures sur le pénis;12;Chirurgical;46;23
Domicile étranger;482;Prostatectomie transurétrale;12;Chirurgical;103;0
Domicile étranger;483;Procédures sur les testicules et le scrotum;12;Chirurgical;34;106
Domicile étranger;484;Autres interventions sur le système reproducteur masculin et interventions apparentées;12;Chirurgical;43;< 5
Domicile étranger;500;Affections malignes du système reproducteur masculin;12;Médical;23;48
Domicile étranger;501;Diagnostics du système reproducteur masculin sauf affections malignes;12;Médical;85;457
Domicile étranger;510;Éviscération pelvienne, hystérectomie radicale et autres procédures gynécologiques radicales;13;Chirurgical;36;0
Domicile étranger;511;Procédures sur l'utérus et ses annexes pour affections malignes des ovaires et des annexes;13;Chirurgical;36;< 5
Domicile étranger;512;Procédures sur l'utérus et ses annexes pour affections malignes excepté celles des ovaires et des annexes;13;Chirurgical;17;< 5
Domicile étranger;513;Procédures sur l'utérus et ses annexes pour affection non maligne excepté léiomyome;13;Chirurgical;215;183
Domicile étranger;514;Procédures reconstructrices du système reproducteur féminin;13;Chirurgical;86;< 5
Domicile étranger;517;Dilatation et curetage pour diagnostics non-obstétriques;13;Chirurgical;7;87
Domicile étranger;518;Autres procédures sur le système reproducteur féminin et procédures apparentées;13;Chirurgical;60;73
Domicile étranger;519;Procédures sur l'utérus et ses annexes pour léiomyome;13;Chirurgical;65;33
Domicile étranger;530;Affection maligne du système reproducteur féminin;13;Médical;17;21
Domicile étranger;531;Infections du système reproducteur féminin;13;Médical;13;< 5
Domicile étranger;532;Troubles menstruels et autres troubles du système reproducteur féminin;13;Médical;27;103
Domicile étranger;540;Accouchement par césarienne;14;Chirurgical;281;0
Domicile étranger;541;Accouchement par voie vaginale avec stérilisation et/ou dilatation et curetage;14;Chirurgical;19;0
Domicile étranger;542;Accouchement par voie vaginale avec procédure compliquée, excepté stérilisation et dilatation-curetage;14;Chirurgical;7;< 5
Domicile étranger;544;Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;28;99
Domicile étranger;545;Procédure pour grossesse ectopique;14;Chirurgical;18;5
Domicile étranger;546;Autres procédures opératoires pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;37;8
Domicile étranger;560;Accouchement par voie vaginale;14;Médical;678;26
Domicile étranger;561;Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;36;< 5
Domicile étranger;563;Travail prématuré;14;Médical;57;< 5
Domicile étranger;564;Avortement, sans dilatation-curetage, ni curetage par aspiration, ni hystérotomie;14;Médical;15;< 5
Domicile étranger;565;Faux travail;14;Médical;12;0
Domicile étranger;566;Autres diagnostics en antepartum;14;Médical;152;50
Domicile étranger;580;Nouveau-né, transféré dans les 5 jours, né ailleurs;15;Médical;< 5;0
Domicile étranger;581;Nouveau-né, transféré dans les 5 jours, né sur place;15;Médical;< 5;0
Domicile étranger;583;Nouveau-né, avec oxygénation par membrane extracorporelle (ECMO);15;Chirurgical;< 5;0
Domicile étranger;588;Nouveau-né, poids de naissance < 1 500 g avec procédure majeure;15;Chirurgical;6;0
Domicile étranger;591;Nouveau-né, poids de naissance 500-749 g sans procédure majeure;15;Médical;< 5;0
Domicile étranger;593;Nouveau-né, poids de naissance 750-999 g sans procédure majeure;15;Médical;8;0
Domicile étranger;602;Nouveau-né, poids de naissance 1 000-1 249 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou anomalie majeure;15;Médical;< 5;0
Domicile étranger;603;Nouveau-né, poids de naissance 1 000-1 249 g avec ou sans autre affection significative;15;Médical;< 5;0
Domicile étranger;607;Nouveau-né, poids de naissance 1 250-1 499 g avec syndrome de détresse respiratoire, autre anomalie respiratoire majeure ou autre anomalie majeure;15;Médical;12;0
Domicile étranger;608;Nouveau-né, poids de naissance 1 250-1 499 g avec ou sans autre affection significative;15;Médical;5;0
Domicile étranger;609;Nouveau-né, poids de naissance 1 500-2 499 g avec procédure majeure;15;Chirurgical;< 5;0
