apr-drg;apr-drg_label;mdc_label;médical_ou_chirurgical;type_d_hospitalisation;code_ins;région;nombre_de_séjours
691;Lymphome, myélome et leucémie non aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;0;Domicile étranger;48
691;Lymphome, myélome et leucémie non aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;2000;Région flamande;5 466
691;Lymphome, myélome et leucémie non aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;3000;Région wallonne;2 076
691;Lymphome, myélome et leucémie non aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;4000;Région de Bruxelles-Capitale;630
691;Lymphome, myélome et leucémie non aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;0;Domicile étranger;81
691;Lymphome, myélome et leucémie non aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;9999;Sans domicile fixe;< 5
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;2000;Région flamande;382
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;3000;Région wallonne;210
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;4000;Région de Bruxelles-Capitale;100
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;0;Domicile étranger;19
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;2000;Région flamande;252
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;3000;Région wallonne;196
692;Radiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;4000;Région de Bruxelles-Capitale;6
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;2000;Région flamande;1 529
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;3000;Région wallonne;914
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;4000;Région de Bruxelles-Capitale;269
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;0;Domicile étranger;32
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;9999;Sans domicile fixe;< 5
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;2000;Région flamande;8 621
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;3000;Région wallonne;5 107
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;4000;Région de Bruxelles-Capitale;1 207
694;Affections malignes lymphatiques et autres et néoplasmes de comportement incertain;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;0;Domicile étranger;80
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;2000;Région flamande;714
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;3000;Région wallonne;349
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;4000;Région de Bruxelles-Capitale;119
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;0;Domicile étranger;14
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;2000;Région flamande;2 280
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;3000;Région wallonne;1 595
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;4000;Région de Bruxelles-Capitale;581
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;0;Domicile étranger;91
695;Chimiothérapie pour leucémie aiguë;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;9999;Sans domicile fixe;< 5
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;2000;Région flamande;16 277
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;3000;Région wallonne;5 089
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;4000;Région de Bruxelles-Capitale;1 839
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;0;Domicile étranger;368
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;Classique;9999;Sans domicile fixe;6
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;2000;Région flamande;211 887
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;3000;Région wallonne;112 185
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;4000;Région de Bruxelles-Capitale;25 516
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;0;Domicile étranger;3 906
696;Autre chimiothérapie;MDC 17 : Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;De jour;9999;Sans domicile fixe;62
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;2000;Région flamande;1 362
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;3000;Région wallonne;952
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;247
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;0;Domicile étranger;42
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;9999;Sans domicile fixe;< 5
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;2000;Région flamande;98
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;3000;Région wallonne;39
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;11
710;Infections et maladies parasitaires incluant le HIV avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;0;Domicile étranger;< 5
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;2000;Région flamande;1 219
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;3000;Région wallonne;635
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;174
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;Classique;0;Domicile étranger;55
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;2000;Région flamande;240
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;3000;Région wallonne;82
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;16
711;Infections post-opératoires, post-traumatiques ou d'autre matériel avec procédure opératoire;MDC 18 : Maladies infectieuses et parasitaires;Chirurgical;De jour;0;Domicile étranger;9
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;2000;Région flamande;6 300
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;3000;Région wallonne;4 051
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;4000;Région de Bruxelles-Capitale;948
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;0;Domicile étranger;133
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;9999;Sans domicile fixe;< 5
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;2000;Région flamande;6
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;3000;Région wallonne;11
720;Septicémie et infections disséminées;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;2000;Région flamande;2 112
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;3000;Région wallonne;1 194
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;4000;Région de Bruxelles-Capitale;293
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;0;Domicile étranger;59
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;2000;Région flamande;226
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;3000;Région wallonne;66
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;4000;Région de Bruxelles-Capitale;8
721;Infections post-opératoires, post-traumatiques ou d'autre matériel;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;0;Domicile étranger;< 5
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;2000;Région flamande;2 019
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;3000;Région wallonne;1 172
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;4000;Région de Bruxelles-Capitale;351
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;0;Domicile étranger;38
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;9999;Sans domicile fixe;7
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;2000;Région flamande;23
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;3000;Région wallonne;16
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;4000;Région de Bruxelles-Capitale;5
722;Fièvre;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;0;Domicile étranger;< 5
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;2000;Région flamande;6 832
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;3000;Région wallonne;2 236
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;4000;Région de Bruxelles-Capitale;812
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;0;Domicile étranger;108
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;9999;Sans domicile fixe;< 5
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;2000;Région flamande;19
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;3000;Région wallonne;18
723;Maladie virale;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;4000;Région de Bruxelles-Capitale;8
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;2000;Région flamande;2 012
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;3000;Région wallonne;896
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;4000;Région de Bruxelles-Capitale;372
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;0;Domicile étranger;43
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;Classique;9999;Sans domicile fixe;5
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;2000;Région flamande;131
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;3000;Région wallonne;86
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;4000;Région de Bruxelles-Capitale;24
724;Autres maladies infectieuses et parasitaires;MDC 18 : Maladies infectieuses et parasitaires;Médical;De jour;0;Domicile étranger;< 5
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;Classique;2000;Région flamande;468
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;Classique;3000;Région wallonne;207
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;Classique;4000;Région de Bruxelles-Capitale;77
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;Classique;0;Domicile étranger;67
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;De jour;2000;Région flamande;40
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;De jour;3000;Région wallonne;13
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;De jour;4000;Région de Bruxelles-Capitale;< 5
740;Diagnostic de maladie mentale avec procédure opératoire;MDC 19 : Troubles mentaux;Chirurgical;De jour;0;Domicile étranger;6
750;Schizophrénie;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;129
750;Schizophrénie;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;225
750;Schizophrénie;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;201
750;Schizophrénie;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;6
750;Schizophrénie;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;< 5
750;Schizophrénie;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;23
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;1 271
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;1 292
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;471
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;40
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;8
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;1 930
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;27
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;De jour;4000;Région de Bruxelles-Capitale;5
751;Troubles dépressifs majeurs et psychoses autres ou non spécifiées;MDC 19 : Troubles mentaux;Médical;De jour;0;Domicile étranger;< 5
752;Troubles de la personnalité et du contrôle des impulsions;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;154
752;Troubles de la personnalité et du contrôle des impulsions;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;240
752;Troubles de la personnalité et du contrôle des impulsions;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;83
752;Troubles de la personnalité et du contrôle des impulsions;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;7
752;Troubles de la personnalité et du contrôle des impulsions;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;5
752;Troubles de la personnalité et du contrôle des impulsions;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;< 5
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;488
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;617
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;222
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;13
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;< 5
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;192
753;Troubles bipolaires;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;7
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;1 402
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;1 341
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;257
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;27
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;5
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;295
754;Dépression, excepté trouble dépressif majeur;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;6
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;1 636
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;956
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;153
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;24
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;< 5
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;80
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;18
755;Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;MDC 19 : Troubles mentaux;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;1 600
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;1 833
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;406
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;39
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;7
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;9
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;9
756;États d'anxiété et de délire aigus;MDC 19 : Troubles mentaux;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;3 047
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;1 553
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;614
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;20
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;< 5
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;117
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;43
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;4000;Région de Bruxelles-Capitale;22
757;Troubles organiques de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;0;Domicile étranger;< 5
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;170
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;390
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;61
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;5
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;< 5
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;18
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;16
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
758;Troubles comportementaux;MDC 19 : Troubles mentaux;Médical;De jour;0;Domicile étranger;< 5
759;Troubles de la nutrition;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;151
759;Troubles de la nutrition;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;131
759;Troubles de la nutrition;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;18
759;Troubles de la nutrition;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;< 5
759;Troubles de la nutrition;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;< 5
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;2000;Région flamande;2 158
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;3000;Région wallonne;1 996
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;4000;Région de Bruxelles-Capitale;494
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;0;Domicile étranger;51
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;Classique;9999;Sans domicile fixe;< 5
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;2000;Région flamande;164
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;3000;Région wallonne;139
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;4000;Région de Bruxelles-Capitale;50
760;Autres troubles de la santé mentale;MDC 19 : Troubles mentaux;Médical;De jour;0;Domicile étranger;8
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;2000;Région flamande;300
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;3000;Région wallonne;316
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;4000;Région de Bruxelles-Capitale;57
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;0;Domicile étranger;11
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;9999;Sans domicile fixe;< 5
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;2000;Région flamande;< 5
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;3000;Région wallonne;< 5
770;Abus d'alcool et de drogues avec dépendance, sortie contre avis médical;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;4000;Région de Bruxelles-Capitale;< 5
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;2000;Région flamande;374
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;3000;Région wallonne;998
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;4000;Région de Bruxelles-Capitale;253
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;0;Domicile étranger;23
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;9999;Sans domicile fixe;< 5
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;2000;Région flamande;131
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;3000;Région wallonne;< 5
772;Dépendance à l'alcool et aux drogues avec revalidation ou revalidation et désintoxication;MDC 20 : Alcoolisme et usage de drogue;Médical;De jour;0;Domicile étranger;< 5
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;2000;Région flamande;225
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;3000;Région wallonne;299
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;4000;Région de Bruxelles-Capitale;60
773;Abus d'opiacés et dépendance;MDC 20 : Alcoolisme et usage de drogue;Médical;Classique;0;Domicile étranger;< 5
