région;drg_36;libellé_drg;mdc_36;type_de_drg;hospitalisation_classique;hospitalisation_de_jour
Région de Bruxelles-Capitale;542;542 Accouchement par voie vaginale avec proc. compl., excepté stérilisat. ou dilat. et curet.;14;Chirurgical;313;< 5
Région de Bruxelles-Capitale;544;544 Dilatation et curetage, curetage par aspiration ou hystérotomie pour diagnostics obstétricaux;14;Chirurgical;186;703
Région de Bruxelles-Capitale;545;545 Procédure pour grossesse ectopique;14;Chirurgical;182;11
Région de Bruxelles-Capitale;546;546 Autres procédures en salle d'opération pour diagnostics obstétricaux excepté accouchement;14;Chirurgical;63;76
Région de Bruxelles-Capitale;560;560 Accouchement par voie vaginale;14;Médical;12 166;215
Région de Bruxelles-Capitale;561;561 Diagnostics du post-partum et post-avortement, sans procédure;14;Médical;168;11
Région de Bruxelles-Capitale;563;563 Travail prématuré;14;Médical;308;< 5
Région de Bruxelles-Capitale;564;564 Avortement, sans dilatation et curetage, curetage par aspiration ou hystérotomie;14;Médical;104;20
Région de Bruxelles-Capitale;565;565 Faux travail;14;Médical;87;8
Région de Bruxelles-Capitale;566;566 Autres diagnostics en antepartum;14;Médical;1 338;312
Région de Bruxelles-Capitale;580;580 Nouveau-né, transferé dans les 5 jours, né ailleurs;15;Médical;36;0
Région de Bruxelles-Capitale;581;581 Nouveau-né, transferé dans les 5 jours, né ici;15;Médical;20;0
Région de Bruxelles-Capitale;583;583 Nouveau-né, avec ECMO;15;Chirurgical;< 5;0
Région de Bruxelles-Capitale;588;588 Nouveau-né, poids de naissance < 1500g, avec procédure majeure;15;Chirurgical;6;0
Région de Bruxelles-Capitale;589;589 Nouveau-né, poids de nais. <  500g, ou poids de nais. 500-999g et age gestat. < 24 semaines, ou poids de nais. 500-749g avec anomalie majeure ou sans intervention de maintien de la vie;15;Médical;12;0
Région de Bruxelles-Capitale;591;591 Nouveau-né, poids de naissance 500-749g sans procédure majeure;15;Médical;15;0
Région de Bruxelles-Capitale;593;593 Nouveau-né, poids de naissance 750-999g sans procédure majeure;15;Médical;39;0
Région de Bruxelles-Capitale;602;602 Nouveau-né, poids de nais. 1000-1249g avec syndrôme de détresse resp./autres anom. resp. maj. ou anom. maj.;15;Médical;22;0
Région de Bruxelles-Capitale;603;603 Nouveau-né, poids de naissance 1000-1249g avec ou sans autre affection significative;15;Médical;< 5;0
Région de Bruxelles-Capitale;607;607 Nouveau-né, poids de nais. 1250-1499g avec syndrôme de détresse resp./autres anom. respir. maj. ou anom. maj.;15;Médical;45;0
Région de Bruxelles-Capitale;608;608 Nouveau-né, poids de naissance 1250-1499g avec/sans autre affection significative;15;Médical;12;0
Région de Bruxelles-Capitale;609;609 Nouveau-né, poids de naissance 1500-2499g avec procédure majeure;15;Chirurgical;9;0
Région de Bruxelles-Capitale;611;611 Nouveau-né, poids de naissance 1500-1999g avec anomalie majeure;15;Médical;16;0
Région de Bruxelles-Capitale;612;612 Nouveau-né, poids de naissance 1500-1999g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;49;0
Région de Bruxelles-Capitale;613;613 Nouveau-né, poids de naissance 1500-1999g avec infection congénitale ou périnatale;15;Médical;< 5;0
Région de Bruxelles-Capitale;614;614 Nouveau-né, poids de naissance 1500-1999g avec ou sans autre affection significative;15;Médical;55;0
Région de Bruxelles-Capitale;621;621 Nouveau-né, poids de naissance 2000-2499g avec anomalie majeure;15;Médical;16;0
Région de Bruxelles-Capitale;622;622 Nouveau-né, poids de naissance 2000-2499g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;53;0
Région de Bruxelles-Capitale;623;623 Nouveau-né, poids de naissance 2000-2499g avec infections congénitales ou périnatales;15;Médical;17;0
Région de Bruxelles-Capitale;625;625 Nouveau-né, poids de naissance 2000-2499g, né ici, avec autre affection significative;15;Médical;37;0
Région de Bruxelles-Capitale;626;626 Nouveau-né, poids de naissance 2000-2499g, nouveau-né normal ou nouveau-né avec autre problème;15;Médical;76;0
Région de Bruxelles-Capitale;630;630 Nouveau-né , poids de naissance > 2499g avec procédure cardiovasculaire majeure;15;Chirurgical;< 5;0
Région de Bruxelles-Capitale;631;631 Nouveau-né, poids de naissance > 2499g avec autre procédure majeure;15;Chirurgical;11;0
Région de Bruxelles-Capitale;633;633 Nouveau-né, poids de naissance > 2499g avec anomalie majeure;15;Médical;72;0
Région de Bruxelles-Capitale;634;634 Nouveau-né, poids de naissance > 2499g avec syndrôme de détresse resp./autre affec. resp. majeure;15;Médical;122;0
Région de Bruxelles-Capitale;636;636 Nouveau-né, poids de naissance > 2499g avec infection congénitale ou périnatale;15;Médical;54;0
Région de Bruxelles-Capitale;639;639 Nouveau-né, poids de naissance > 2499g avec autre affection significative;15;Médical;71;0
Région de Bruxelles-Capitale;640;640 Nouveau-né, poids de naissance > 2499g, nouveau-né normal ou nouveau-né avec autres problèmes;15;Médical;350;0
Région de Bruxelles-Capitale;650;650 Splénectomie;16;Chirurgical;7;0
Région de Bruxelles-Capitale;651;651 Autres procédures sur sang et organes hématopoïétiques;16;Chirurgical;42;26
Région de Bruxelles-Capitale;660;660 Diagnostics hématol./immunol. majeurs excepté crise drépanocytaire et crise de la coagulation;16;Médical;311;271
Région de Bruxelles-Capitale;661;661 Troubles de la coagulation et des plaquettes;16;Médical;101;204
Région de Bruxelles-Capitale;662;662 Crise d'anémie à cellules falciformes;16;Médical;242;35
Région de Bruxelles-Capitale;663;663 Autres anémies et troubles sanguins et troubles des organes hematopoïétiques;16;Médical;856;1 854
Région de Bruxelles-Capitale;680;680 Procédures majeures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;73;< 5
Région de Bruxelles-Capitale;681;681 Autres procédures en salle d'opération pour néoplasie lymphatique/hématopoïétique/autre;17;Chirurgical;283;87
Région de Bruxelles-Capitale;690;690 Leucémie aiguë;17;Médical;92;491
Région de Bruxelles-Capitale;691;691 Lymphome, myélome et leucémie non aiguë;17;Médical;265;744
Région de Bruxelles-Capitale;692;692 Radiothérapie;17;Médical;61;< 5
Région de Bruxelles-Capitale;694;694 Affections malignes, lymphatiques et autres, et néoplasmes de comportement incertain;17;Médical;219;1 009
Région de Bruxelles-Capitale;695;695 Chimiotherapie pour leucémie aiguë;17;Médical;156;1 246
Région de Bruxelles-Capitale;696;696 Autre chimiotherapie;17;Médical;1 581;31 450
Région de Bruxelles-Capitale;710;710 Infections et maladies parasitaires incluant le HIV avec procédure en salle d'opération;18;Chirurgical;144;12
Région de Bruxelles-Capitale;711;711 Infections d'un dispositif post-opératoires, post-traumatiques et autres avec procédure en salle d'opération;18;Chirurgical;149;26
Région de Bruxelles-Capitale;720;720 Septicémie et infections disséminées;18;Médical;943;5
Région de Bruxelles-Capitale;721;721 Infections d'un dispositif post-opératoires, post-traumatiques et autres;18;Médical;275;21
Région de Bruxelles-Capitale;722;722 Fièvre;18;Médical;257;< 5
Région de Bruxelles-Capitale;723;723 Maladie virale;18;Médical;535;< 5
Région de Bruxelles-Capitale;724;724 Autres maladies infectieuses et parasitaires;18;Médical;227;15
Région de Bruxelles-Capitale;740;740 Diagnostic de maladie mentale avec procédure en salle d'opération;19;Chirurgical;28;< 5
Région de Bruxelles-Capitale;750;750 Schizophrénie;19;Médical;130;0
Région de Bruxelles-Capitale;751;751 Troubles dépressifs majeurs et psychoses autres/non spécifiées;19;Médical;297;0
Région de Bruxelles-Capitale;752;752 Troubles de la personnalité et du contrôle des impulsions;19;Médical;50;0
Région de Bruxelles-Capitale;753;753 Troubles bipolaires;19;Médical;168;0
Région de Bruxelles-Capitale;754;754 Dépression, excepté trouble dépressif majeur;19;Médical;108;0
Région de Bruxelles-Capitale;755;755 Troubles de l'ajustement et névroses, excepté diagnostics dépressifs;19;Médical;113;< 5
Région de Bruxelles-Capitale;756;756 Etats d'anxiété et de délire aigus;19;Médical;324;7
Région de Bruxelles-Capitale;757;757 Troubles organiques de la santé mentale;19;Médical;160;28
Région de Bruxelles-Capitale;758;758 Troubles comportementaux;19;Médical;34;< 5
Région de Bruxelles-Capitale;759;759 Troubles de la nutrition;19;Médical;23;0
Région de Bruxelles-Capitale;760;760 Autres troubles de la santé mentale;19;Médical;328;62
Région de Bruxelles-Capitale;770;770 Abus ou dépendance à l'alcool et à la drogue, sortie contre l'avis medical;20;Médical;63;0
Région de Bruxelles-Capitale;772;772 Dépendance à l'alcool et à la drogue avec revalidation ou thérapie de revalidation/désintoxication;20;Médical;188;0
Région de Bruxelles-Capitale;773;773 Abus et dépendance aux opiacés;20;Médical;60;< 5
Région de Bruxelles-Capitale;774;774 Abus et dépendance à la cocaïne;20;Médical;46;0
Région de Bruxelles-Capitale;775;775 Abus et dépendance a l'alcool;20;Médical;502;5
Région de Bruxelles-Capitale;776;776 Abus et dépendance à d'autres drogues;20;Médical;79;< 5
Région de Bruxelles-Capitale;792;792 Procédures extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;42;7
Région de Bruxelles-Capitale;793;793 Procédures modérément extensives en salle d'opération pour d'autres complications du traitement;21;Chirurgical;136;63
Région de Bruxelles-Capitale;794;794 Procédures non extensives en salle d'opération pour autres complications du traitement;21;Chirurgical;43;33
Région de Bruxelles-Capitale;810;810 Hémorragie ou hématome dues à complication;21;Médical;91;7
Région de Bruxelles-Capitale;811;811 Réactions allergiques;21;Médical;91;0
Région de Bruxelles-Capitale;812;812 Empoisonnement par agents médicamenteux;21;Médical;363;< 5
Région de Bruxelles-Capitale;813;813 Autres complications de traitement;21;Médical;249;93
Région de Bruxelles-Capitale;815;815 Autres diagnostics de blessure, empoisonnement, effets toxiques;21;Médical;248;7
Région de Bruxelles-Capitale;816;816 Effets toxiques de substances non médicamenteuses;21;Médical;103;< 5
Région de Bruxelles-Capitale;817;817 Surdosage;21;Médical;348;0
Région de Bruxelles-Capitale;842;842 Brûlures avec greffe de peau excepté les brûlures extensives du 3ème degré;22;Chirurgical;< 5;6
Région de Bruxelles-Capitale;843;843 Brûlures extensives du troisième degré ou de l'epaisseur totale sans greffe de peau;22;Médical;< 5;0
Région de Bruxelles-Capitale;844;844 Brûlures de l'epaisseur partielle sans greffe de peau;22;Médical;35;< 5
Région de Bruxelles-Capitale;850;850 Procédure avec diagn. de rééducation, soins de suite ou autre contact avec services de santé;23;Chirurgical;521;2 983
Région de Bruxelles-Capitale;860;860 Revalidation;23;Médical;2 103;0
Région de Bruxelles-Capitale;861;861 Signes, symptômes et autres facteurs influencant l'état de santé;23;Médical;1 893;6 768
Région de Bruxelles-Capitale;862;862 Autre soins de suite et convalescence;23;Médical;1 383;2 704
Région de Bruxelles-Capitale;863;863 Soins de suite néonataux;23;Médical;58;0
Région de Bruxelles-Capitale;890;890 HIV avec multiples affections majeures associées au HIV;24;Médical;52;0
Région de Bruxelles-Capitale;892;892 HIV avec affections majeures associées au HIV;24;Médical;83;10
Région de Bruxelles-Capitale;893;893 HIV avec affections significatives multiples associées au HIV;24;Médical;19;0
Région de Bruxelles-Capitale;894;894 HIV avec une seule affection significative associée au HIV ou sans affections significatives associées;24;Médical;89;16
Région de Bruxelles-Capitale;910;910 Craniotomie pour polytraumatisme significatif;25;Chirurgical;11;0
Région de Bruxelles-Capitale;911;911 Procédures abdominales/thoraciques extensives pour polytraumatisme significatif;25;Chirurgical;< 5;0
Région de Bruxelles-Capitale;912;912 Procédures musculo-squelettiques et autres pour polytaumatisme significatif;25;Chirurgical;75;0
Région de Bruxelles-Capitale;930;930 Polytraumatisme significatif sans procédure en salle d'opération;25;Médical;65;< 5
Région de Bruxelles-Capitale;950;950 Procédure extensive sans rélation avec le diagnostic principal;00;Chirurgical;288;97
Région de Bruxelles-Capitale;951;951 Procédure modérément extensive sans rélation avec le diagnostic principal;00;Chirurgical;372;119
Région de Bruxelles-Capitale;952;952 Procédure non extensive sans rélation avec le diagnostic principal;00;Chirurgical;194;132
Région de Bruxelles-Capitale;955;955 Diagnostic principal non valable comme diagnostic de sortie;00;Autre;< 5;0
Région de Bruxelles-Capitale;956;956 Sejour non groupable;00;Autre;21;< 5
Région de Bruxelles-Capitale;MMM;MMM Hospitalisation de jour;SS;Autre;0;41
Domicile étranger;001;001 Transplantation hépatique et/ou intestinale;PP;Chirurgical;27;0
Domicile étranger;002;002 Transplantation cardiaque et/ou pulmonaire;PP;Chirurgical;8;0
Domicile étranger;004;004 ECMO ou trachéostomie avec ventilation mécanique de longue durée et procédure extensive;PP;Chirurgical;34;0
Domicile étranger;005;005 Trachéostomie avec ventilation mécanique de longue durée sans procédure extensive;PP;Chirurgical;17;0
Domicile étranger;006;006 Transplantation du pancréas;PP;Chirurgical;< 5;0
Domicile étranger;007;007 Transplantation de la moelle osseuse allogénique;PP;Chirurgical;20;0
Domicile étranger;008;008 Transplantation de la moelle osseuse autologue;PP;Chirurgical;6;0
Domicile étranger;009;009 Oxygénation corporelle par membrane (ECMO);PP;Chirurgical;< 5;0
Domicile étranger;010;010 Traumatisme crânien avec coma profond;PP;Médical;< 5;0
Domicile étranger;020;020 Craniotomie pour traumatisme;01;Chirurgical;21;0
Domicile étranger;021;021 Craniotomie excepté pour traumatisme;01;Chirurgical;122;0
Domicile étranger;022;022 Procédures sur le pontage ventriculaire;01;Chirurgical;12;0
Domicile étranger;023;023 Procédures sur la colonne vertébrale et la moelle épinière;01;Chirurgical;48;< 5
Domicile étranger;024;024 Procédures vasculaires extracrâniennes;01;Chirurgical;80;< 5
Domicile étranger;026;026 Autres procédures sur le système nerveux et procédures associées;01;Chirurgical;52;266
Domicile étranger;040;040 Troubles et traumatismes de la colonne vertebrale et de la moelle épiniere;01;Médical;10;0
Domicile étranger;041;041 Affection maligne du système nerveux;01;Médical;48;8
Domicile étranger;042;042 Troubles dégenératifs du système nerveux excepté la sclérose en plaques;01;Médical;68;6
Domicile étranger;043;043 Sclérose en plaques et autres maladies démyélinisantes;01;Médical;46;< 5
Domicile étranger;044;044 Hémorragie intracrânienne;01;Médical;36;0
Domicile étranger;045;045 AVC et occlusion précérébrale avec infarctus;01;Médical;136;5
Domicile étranger;046;046 AVC non spécifique et occlusion précérébrale sans infarctus;01;Médical;6;< 5
Domicile étranger;047;047 Ischémie cérébrale transitoire (TIA);01;Médical;53;0
Domicile étranger;048;048 Troubles des nerfs crâniens, périphériques et autonomes;01;Médical;48;20
Domicile étranger;049;049 Infections bactériennes et tuberculeuses du système nerveux;01;Médical;< 5;0
Domicile étranger;050;050 Infections non-bactériennes du système nerveux, excepté la méningite virale;01;Médical;14;0
Domicile étranger;051;051 Méningite virale;01;Médical;5;0
Domicile étranger;052;052 Altération de la conscience;01;Médical;29;0
Domicile étranger;053;053 Crise épileptique;01;Médical;242;5
Domicile étranger;054;054 Migraine et autres céphalées;01;Médical;69;0
Domicile étranger;055;055 Traumatisme crânien avec coma > 1 heure ou avec hémorragie;01;Médical;60;0
Domicile étranger;056;056 Contusion/lacération cérébrale et fracture du crâne compliquée, coma < 1heure ou sans coma;01;Médical;< 5;0
Domicile étranger;057;057 Contusion, fract. du crâne fermée non spéc., traumatisme intracrân. non compl., coma < 1hr ou sans coma;01;Médical;96;< 5
Domicile étranger;058;058 Autres troubles du système nerveux;01;Médical;150;18
Domicile étranger;059;059 Lésions cérébrales graves, autres et anoxiques;01;Médical;5;< 5
Domicile étranger;073;073 Procédures sur l'oeil et sur l'orbite;02;Chirurgical;220;1 356
Domicile étranger;082;082 Infections oculaires et autres troubles oculaires;02;Médical;55;41
Domicile étranger;089;089 Procédures majeures sur les os de la face et du crâne;03;Chirurgical;30;127
Domicile étranger;091;091 Autres procédures majeures sur la tête et le cou;03;Chirurgical;18;6
Domicile étranger;092;092 Procédures sur les os de la face, excepté procédures majeures sur les os du crâne/de la face;03;Chirurgical;55;152
Domicile étranger;095;095 Réparation de la fente labiale et la fente palatine;03;Chirurgical;< 5;< 5
Domicile étranger;097;097 Procédures sur les amygdales et les végétations;03;Chirurgical;38;129
Domicile étranger;098;098 Autres procédures sur l'oreille, le nez, la bouche et la gorge;03;Chirurgical;185;257
Domicile étranger;110;110 Affections malignes de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;21;31
Domicile étranger;111;111 Vertige et autres troubles labyrinthiques;03;Médical;49;< 5
Domicile étranger;113;113 Infections des voies aériennes supérieures;03;Médical;147;24
Domicile étranger;114;114 Maladies et troubles dentaires et buccales;03;Médical;22;406
Domicile étranger;115;115 Autres diagnostics de l'oreille, le nez, la bouche, la gorge, le crâne/la face;03;Médical;450;143
Domicile étranger;120;120 Procédures majeures sur le système respiratoire et le thorax;04;Chirurgical;38;0
Domicile étranger;121;121  Autres procédures sur le système respiratoire et le thorax;04;Chirurgical;94;16
Domicile étranger;130;130 Affection du système respiratoire avec assistance ventilatoire pendant + de 96 heures;04;Médical;37;0
Domicile étranger;131;131 Mucoviscidose (cystic fibrosis) - maladie pulmonaire;04;Médical;10;< 5
Domicile étranger;132;132 Dysplasie broncho-pulmon. et autres maladies respirat.chron.apparaissant en période périnatale;04;Médical;< 5;0
Domicile étranger;133;133 Insuffisance respiratoire;04;Médical;54;0
Domicile étranger;134;134 Embolie pulmonaire;04;Médical;47;0
Domicile étranger;135;135 Traumatisme majeur respiratoire et thoracique;04;Médical;76;0
Domicile étranger;136;136 Affection maligne respiratoire;04;Médical;82;44
Domicile étranger;137;137 Inflammations et infections majeures du système respiratoire;04;Médical;71;0
Domicile étranger;138;138 Bronchiolite et pneumonie à virus respiratoire syncytial (RSV);04;Médical;49;0
Domicile étranger;139;139 Autre pneumonie;04;Médical;438;< 5
Domicile étranger;140;140 Maladie pulmonaire obstructive chronique;04;Médical;138;0
Domicile étranger;141;141 Asthme;04;Médical;34;< 5
Domicile étranger;142;142 Maladies pulmonaires interstitielles et alvéolaires;04;Médical;19;< 5
Domicile étranger;143;143 Autres diagnostics respiratoires, excepté les signes, symptômes et diagnostics mineurs;04;Médical;78;13
Domicile étranger;144;144 Signes respiratoires, symptômes et diagnostics mineurs;04;Médical;77;21
Domicile étranger;145;145 Bronchite aiguë et symptômes associés;04;Médical;54;9
Domicile étranger;160;160 Réparation majeure d'anomalie cardiaque par voie cardiothoracique;05;Chirurgical;36;0
Domicile étranger;161;161 Implantation d'un défibrillateur cardiaque et d'un système d'assistance cardiaque;05;Chirurgical;47;< 5
Domicile étranger;162;162 Procédures sur les valves cardiaques avec infarctus du myocarde aigu ou DP complexe;05;Chirurgical;20;0
Domicile étranger;163;163 Procédures sur les valves cardiaques sans infarctus du myocarde aigu ou DP complexe;05;Chirurgical;145;0
Domicile étranger;165;165 Pontage coronarien avec infarctus aigu du myocarde ou DP complexe;05;Chirurgical;44;0
Domicile étranger;166;166 Pontage coronarien sans infarctus aigu du myocarde ou DP complexe;05;Chirurgical;207;0
Domicile étranger;167;167 Autres procédures cardiothoraciques et thoracovasculaires;05;Chirurgical;103;6
Domicile étranger;169;169 Procédures vasculaires abdominales majeures;05;Chirurgical;27;0
Domicile étranger;170;170 Implantation du pacemaker permanent avec infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;< 5;0
Domicile étranger;171;171 Implantation du pacemaker permanent sans infarctus aigu du myocard., décomp. cardiaque ou choc;05;Chirurgical;46;0
Domicile étranger;174;174 Procédures coronariennes percutanées avec infarctus aigu du myocarde;05;Chirurgical;222;13
Domicile étranger;175;175 Procédures coronariennes percutanées sans infarctus aigu du myocarde;05;Chirurgical;446;29
Domicile étranger;176;176 Remplacement du pacemaker et du défibrillateur cardiaque;05;Chirurgical;26;6
Domicile étranger;177;177 Révision du pacemaker et du défibrillateur cardiaque, excepté le remplacement de l'appareil;05;Chirurgical;10;0
Domicile étranger;180;180 Autres procédures sur le système circulatoire;05;Chirurgical;14;80
Domicile étranger;181;181 Procédures sur les artères des membres inférieurs;05;Chirurgical;171;11
Domicile étranger;182;182 Autres procédures sur les vaisseaux périphériques;05;Chirurgical;87;30
Domicile étranger;190;190 Infarctus aigu du myocarde;05;Médical;84;8
Domicile étranger;191;191 Cathétérisme cardiaque pour maladie coronarienne;05;Médical;124;191
Domicile étranger;192;192 Cathétérisme cardiaque pour autres affections non coronariennes;05;Médical;154;68
Domicile étranger;193;193 Endocardite aiguë et subaiguë;05;Médical;< 5;0
Domicile étranger;194;194 Insuffisance cardiaque;05;Médical;181;< 5
Domicile étranger;196;196 Arrêt cardiaque et choc;05;Médical;9;< 5
Domicile étranger;197;197 Troubles vasculaires, périphériques et autres;05;Médical;65;19
Domicile étranger;198;198 Angine de poitrine et athérosclérose coronaire;05;Médical;29;< 5
Domicile étranger;199;199 Hypertension;05;Médical;34;0
Domicile étranger;200;200 Maladies cardiaques structurelles et valvulaires;05;Médical;18;< 5
Domicile étranger;201;201 Arythmie cardiaque et troubles de la conduction;05;Médical;179;73
Domicile étranger;203;203 Douleur thoracique;05;Médical;42;5
Domicile étranger;204;204 Syncope et collapsus;05;Médical;78;5
Domicile étranger;205;205 Cardiomyopathie;05;Médical;5;0
Domicile étranger;206;206 Dysfonctionnement, réaction et complic. du matériel ou de la procédure cardiaque/vasculaire;05;Médical;21;15
Domicile étranger;207;207 Autres diagnostics du système circulatoire;05;Médical;46;8
Domicile étranger;220;220 Procédures majeures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;85;0
Domicile étranger;222;222 Autres procédures sur l'oesophage, l'estomac et le duodénum;06;Chirurgical;46;26
Domicile étranger;223;223 Autres procédures sur l'intestin grêle et le gros intestin;06;Chirurgical;25;13
Domicile étranger;224;224 Adhésiolyse péritonéale;06;Chirurgical;36;< 5
Domicile étranger;226;226 Procédures sur l'anus;06;Chirurgical;52;73
Domicile étranger;227;227 Procédures pour hernie, excepté procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;102;36
Domicile étranger;228;228 Procédures pour hernie inguinale, fémorale et ombilicale;06;Chirurgical;104;123
Domicile étranger;229;229 Autres procédures sur le système digestif et l'abdomen;06;Chirurgical;62;34
Domicile étranger;230;230 Procédures majeures sur l'intestin grêle;06;Chirurgical;131;< 5
Domicile étranger;231;231 Procédures majeures sur le gros intestin;06;Chirurgical;138;5
Domicile étranger;232;232 Fundoplicature de l'estomac;06;Chirurgical;15;0
Domicile étranger;233;233 Appendicectomie avec diagnose principale complexe;06;Chirurgical;27;< 5
Domicile étranger;234;234 Appendicectomie sans diagnose principale complexe;06;Chirurgical;126;5
Domicile étranger;240;240 Affections malignes du système digestif;06;Médical;106;88
Domicile étranger;241;241 Ulcère peptique et gastrite;06;Médical;75;113
Domicile étranger;242;242 Troubles majeurs de l'oesophage;06;Médical;11;< 5
Domicile étranger;243;243 Autres troubles de l'oesophage;06;Médical;82;143
Domicile étranger;244;244 Diverticulite et diverticulose;06;Médical;66;130
Domicile étranger;245;245 Maladie inflammatoire de l'intestin;06;Médical;48;148
Domicile étranger;246;246 Insuffisance vasculaire gastro-intestinale;06;Médical;13;0
Domicile étranger;247;247 Obstruction intestinale;06;Médical;64;< 5
Domicile étranger;248;248 Infections gastro-intestinales et péritonéales majeures;06;Médical;51;< 5
Domicile étranger;249;249 Autre gastro-entérite, nausée et vomissement;06;Médical;195;49
Domicile étranger;251;251 Douleur abdominale;06;Médical;62;90
Domicile étranger;252;252 Dysfonctionnement, réaction et complic, de dispositif ou de procédure gastro-intestinaux;06;Médical;78;17
Domicile étranger;253;253 Hémorragie gastro-intestinale, autre et non specifiée;06;Médical;32;13
Domicile étranger;254;254 Autres diagnostics du système digestif;06;Médical;238;842
Domicile étranger;260;260 Procédures majeures sur pancréas, foie et shunt;07;Chirurgical;83;< 5
Domicile étranger;261;261 Procédures majeures sur les voies biliaires;07;Chirurgical;6;0
Domicile étranger;263;263 Cholécystectomie;07;Chirurgical;183;25
Domicile étranger;264;264 Autres procédures abdominales, sur système hépatobiliaire et pancréas;07;Chirurgical;33;< 5
Domicile étranger;279;279 Coma hépatique et autres troubles hépatiques majeurs aigus;07;Médical;47;< 5
Domicile étranger;280;280 Maladie hépatique alcoolique;07;Médical;56;< 5
Domicile étranger;281;281 Affection maligne du système hépatobiliaire et du pancréas;07;Médical;107;65
Domicile étranger;282;282 Troubles du pancréas excepté affections malignes;07;Médical;129;26
Domicile étranger;283;283 Autres troubles du foie;07;Médical;58;20
Domicile étranger;284;284 Troubles de la vésicule biliaire et des voies biliaires;07;Médical;231;33
Domicile étranger;301;301 Remplacement de l'articulation de la hanche;08;Chirurgical;606;0
Domicile étranger;302;302 Remplacement de l'articulation du genou;08;Chirurgical;376;0
Domicile étranger;303;303 Arthrodèse dorsale et lombaire pour déviation du dos;08;Chirurgical;13;0
Domicile étranger;304;304 Arthrodèse dorso-lombaire excepté déviation du dos;08;Chirurgical;142;0
Domicile étranger;305;305 Amputation du membre inférieur excepté les orteils;08;Chirurgical;15;0
Domicile étranger;308;308 Réparation d'une fracture de la hanche et du fémur;08;Chirurgical;101;0
Domicile étranger;309;309 Autre chirurgie significative de la hanche et du fémur;08;Chirurgical;40;24
Domicile étranger;310;310 Excision et décompression du disque intervertébral;08;Chirurgical;280;< 5
Domicile étranger;312;312 Greffe cutanée, excepté de la main, pour diagnostics musculo-squelettiques et du tissu conjonctif;08;Chirurgical;17;12
Domicile étranger;313;313 Procédures sur le genou et la jambe, excepté le pied;08;Chirurgical;300;361
Domicile étranger;314;314 Procédures sur le pied et les orteils;08;Chirurgical;121;80
Domicile étranger;315;315 Procédures sur l'épaule, le bras et l'avant-bras excepté le remplacement de l'articulation;08;Chirurgical;427;137
Domicile étranger;316;316 Procédures sur la main et le poignet;08;Chirurgical;91;270
Domicile étranger;317;317 Procédures sur le tendon, le muscle et autres tissus mous;08;Chirurgical;96;99
Domicile étranger;320;320 Autres procédures sur le système musculo-squelettique et le tissu conjonctif;08;Chirurgical;226;98
Domicile étranger;321;321 Arthrodèse cervicale et autres procédures sur le cou/dos, excepté excis./décompres. de disque;08;Chirurgical;132;0
Domicile étranger;322;322 Remplacement de l'articulation de l'épaule et du coude;08;Chirurgical;44;0
Domicile étranger;340;340 Fracture du fémur;08;Médical;10;0
Domicile étranger;341;341 Fracture du bassin ou luxation de la hanche;08;Médical;22;< 5
Domicile étranger;342;342 Fracture ou luxation excepté du fémur, du bassin et du dos;08;Médical;88;67
Domicile étranger;343;343 Affection maligne musc-squellet. et fracture pathol. dues à affection maligne musc-squellet.;08;Médical;43;15
Domicile étranger;344;344 Ostéomyélite, arthrite septique et autres infections musculo-squelettiques;08;Médical;20;< 5
Domicile étranger;346;346 Troubles du tissu conjonctif;08;Médical;35;40
Domicile étranger;347;347 Autres troubles, fractures et traumatismes du dos et du cou;08;Médical;172;435
Domicile étranger;349;349 Dysfonctionnement, réaction et complic. de matériel ou de procédure orthopédiques;08;Médical;21;7
Domicile étranger;351;351 Autres diagnostics du système musculo-squelettique et du tissu conjonctif;08;Médical;112;60
Domicile étranger;361;361 Greffe cutanée pour diagnotics de la peau et du tissu sous-cutane;09;Chirurgical;79;84
Domicile étranger;362;362 Procédures de mastectomie;09;Chirurgical;43;7
Domicile étranger;363;363 Procédures mammaires, excepté mastectomie;09;Chirurgical;177;69
Domicile étranger;364;364 Autres procédures sur la peau, les tissus sous-cutanés et procédures associées;09;Chirurgical;159;89
Domicile étranger;380;380 Ulcères cutanés;09;Médical;18;0
Domicile étranger;381;381 Troubles majeurs de la peau;09;Médical;10;7
Domicile étranger;382;382 Affections malignes du sein;09;Médical;6;31
Domicile étranger;383;383 Cellulite et autres infections de la peau;09;Médical;96;45
Domicile étranger;384;384 Contusion, plaie ouverte et autres traumatismes de la peau et du tissu sous-cutané;09;Médical;58;59
Domicile étranger;385;385 Autres troubles de la peau, du tissu sous-cutané et du sein;09;Médical;70;132
Domicile étranger;401;401 Procédures sur les surrénales et l'hypophyse;10;Chirurgical;< 5;0
Domicile étranger;403;403 Procédures pour obésité;10;Chirurgical;1 086;30
